,pv_mw,bess_mw,bess_h,contract_share,target_IRR,required_PPA_eur_MWh,final_IRR,NPV_at_target_IRR_kEUR,capex_kEUR,status,target_IRR_pct
1,0.0,4.0,4.0,0.0,0.1,0.0,0.11962142543486977,487.0,4555.0,Already reaches target IRR,10.0
2,0.0,6.0,4.0,0.0,0.1,0.0,0.1362844907434321,1334.0,6405.0,Already reaches target IRR,10.0
3,0.0,8.0,2.0,0.0,0.1,0.0,0.1059789444004106,185.0,5807.0,Already reaches target IRR,10.0
4,0.0,6.0,4.0,0.25,0.1,0.0,0.11868078423190569,602.0,6405.0,Already reaches target IRR,10.0
5,0.0,8.0,4.0,0.5,0.1,0.0,0.1166866705412575,657.0,8255.0,Already reaches target IRR,10.0
6,0.0,10.0,2.0,0.0,0.1,0.0,0.11405957816001548,542.0,7045.0,Already reaches target IRR,10.0
7,0.0,8.0,4.0,0.0,0.1,0.0,0.1439897825108819,2134.0,8255.0,Already reaches target IRR,10.0
8,0.0,8.0,4.0,0.25,0.1,0.0,0.13236782683749707,1436.0,8255.0,Already reaches target IRR,10.0
9,0.0,12.0,2.0,0.25,0.1,0.0,0.10021489275131477,9.0,8283.0,Already reaches target IRR,10.0
10,0.0,12.0,4.0,0.0,0.1,0.0,0.13789845550832888,2672.0,11955.0,Already reaches target IRR,10.0
11,0.0,12.0,4.0,0.5,0.1,0.0,0.11957630811603302,1204.0,11955.0,Already reaches target IRR,10.0
12,0.0,12.0,2.0,0.0,0.1,0.0,0.11658868924395281,762.0,8283.0,Already reaches target IRR,10.0
13,0.0,10.0,4.0,0.5,0.1,0.0,0.12821680017446588,1456.0,10105.0,Already reaches target IRR,10.0
14,0.0,10.0,4.0,0.75,0.1,0.0,0.11436155762193365,666.0,10105.0,Already reaches target IRR,10.0
15,0.0,10.0,4.0,0.0,0.1,0.0,0.1481099029920499,2896.0,10105.0,Already reaches target IRR,10.0
16,0.0,10.0,4.0,0.25,0.1,0.0,0.13945014666580907,2218.0,10105.0,Already reaches target IRR,10.0
17,0.0,12.0,4.0,0.75,0.1,0.0,0.10751147064814141,422.0,11955.0,Already reaches target IRR,10.0
18,0.0,12.0,4.0,0.25,0.1,0.0,0.1296925766548033,1968.0,11955.0,Already reaches target IRR,10.0
19,2.0,10.0,4.0,0.0,0.1,0.0,0.13690667253105437,2421.0,11129.0,Already reaches target IRR,10.0
20,2.0,12.0,2.0,0.0,0.1,0.0,0.10611975893591549,314.0,9307.0,Already reaches target IRR,10.0
21,4.0,6.0,4.0,0.0,0.1,0.0,0.10826361394411577,392.0,8453.0,Already reaches target IRR,10.0
22,2.0,12.0,4.0,0.5,0.1,0.0,0.10509747128996486,335.0,12979.0,Already reaches target IRR,10.0
23,2.0,12.0,4.0,0.25,0.1,0.0,0.11820558123827625,1296.0,12979.0,Already reaches target IRR,10.0
24,2.0,12.0,4.0,0.0,0.1,0.0,0.1287741385264672,2183.0,12979.0,Already reaches target IRR,10.0
25,2.0,10.0,4.0,0.25,0.1,0.0,0.12548020995215678,1559.0,11129.0,Already reaches target IRR,10.0
26,2.0,10.0,4.0,0.5,0.1,0.0,0.11068407905758669,597.0,11129.0,Already reaches target IRR,10.0
27,2.0,6.0,4.0,0.0,0.1,0.0,0.12090724339527452,881.0,7429.0,Already reaches target IRR,10.0
28,2.0,10.0,2.0,0.0,0.1,0.0,0.10206767534149452,91.0,8069.0,Already reaches target IRR,10.0
29,2.0,8.0,4.0,0.25,0.1,0.0,0.11601509768120188,789.0,9279.0,Already reaches target IRR,10.0
30,2.0,8.0,4.0,0.0,0.1,0.0,0.1310535909899506,1674.0,9279.0,Already reaches target IRR,10.0
31,2.0,4.0,4.0,0.0,0.1,0.0,0.10143753330534298,43.0,5579.0,Already reaches target IRR,10.0
32,4.0,8.0,4.0,0.0,0.1,0.0,0.11995508174642808,1182.0,10303.0,Already reaches target IRR,10.0
33,6.0,8.0,4.0,0.0,0.1,0.0,0.10989368799351684,637.0,11327.0,Already reaches target IRR,10.0
34,6.0,10.0,4.0,0.0,0.1,0.0,0.11774869306468848,1351.0,13177.0,Already reaches target IRR,10.0
35,6.0,10.0,4.0,0.25,0.1,0.0,0.10065833086944653,46.0,13177.0,Already reaches target IRR,10.0
36,6.0,12.0,4.0,0.0,0.1,0.0,0.11280047007764014,1105.0,15027.0,Already reaches target IRR,10.0
37,10.0,10.0,4.0,0.0,0.1,0.0,0.10207903270888548,179.0,15225.0,Already reaches target IRR,10.0
38,8.0,8.0,4.0,0.0,0.1,0.0,0.10101922121019305,71.0,12351.0,Already reaches target IRR,10.0
39,8.0,10.0,4.0,0.0,0.1,0.0,0.10952405637324619,773.0,14201.0,Already reaches target IRR,10.0
40,8.0,12.0,4.0,0.0,0.1,0.0,0.1057283031370441,524.0,16051.0,Already reaches target IRR,10.0
41,4.0,10.0,4.0,0.0,0.1,0.0,0.12683385931208702,1903.0,12153.0,Already reaches target IRR,10.0
42,4.0,12.0,4.0,0.0,0.1,0.0,0.12047027612708643,1661.0,14003.0,Already reaches target IRR,10.0
43,4.0,8.0,4.0,0.25,0.1,0.0,0.10159484652013374,86.0,10303.0,Already reaches target IRR,10.0
44,4.0,12.0,4.0,0.25,0.1,0.0,0.10745665579417037,566.0,14003.0,Already reaches target IRR,10.0
45,0.0,10.0,4.0,1.0,0.1,1.7578125,0.10000600397639131,0.0,10105.0,Solved,10.0
46,2.0,6.0,4.0,0.25,0.1,2.1240234375,0.10000965537833521,0.0,7429.0,Solved,10.0
47,0.0,8.0,4.0,0.75,0.1,2.801513671875,0.10000135613749017,0.0,8255.0,Solved,10.0
48,2.0,8.0,4.0,0.5,0.1,4.449462890625,0.10000046266823903,0.0,9279.0,Solved,10.0
49,0.0,12.0,4.0,1.0,0.1,5.6396484375,0.10000127329189447,0.0,11955.0,Solved,10.0
50,0.0,6.0,4.0,0.5,0.1,5.82275390625,0.10000424295075308,0.0,6405.0,Solved,10.0
51,2.0,10.0,4.0,0.75,0.1,6.3720703125,0.10000062783797242,0.0,11129.0,Solved,10.0
52,6.0,12.0,4.0,0.25,0.1,7.8369140625,0.09999121117795154,-1.0,15027.0,Solved,10.0
53,2.0,12.0,4.0,0.75,0.1,10.546875,0.09999479932450664,0.0,12979.0,Solved,10.0
54,4.0,12.0,4.0,0.5,0.1,12.5244140625,0.10000259833708373,0.0,14003.0,Solved,10.0
55,0.0,10.0,2.0,0.25,0.1,14.1357421875,0.09999341062905599,0.0,7045.0,Solved,10.0
56,0.0,8.0,4.0,1.0,0.1,14.556884765625,0.10000986168225617,0.0,8255.0,Solved,10.0
57,2.0,10.0,4.0,1.0,0.1,16.80908203125,0.09999654382317111,0.0,11129.0,Solved,10.0
58,0.0,4.0,4.0,0.25,0.1,17.816162109375,0.1000002339704639,0.0,4555.0,Solved,10.0
59,2.0,8.0,4.0,0.75,0.1,18.9422607421875,0.0999976522149214,0.0,9279.0,Solved,10.0
60,2.0,12.0,4.0,1.0,0.1,20.086669921875,0.10000578964188125,0.0,12979.0,Solved,10.0
61,0.0,6.0,4.0,0.75,0.1,20.416259765625,0.10000158166016436,0.0,6405.0,Solved,10.0
62,4.0,8.0,4.0,0.5,0.1,22.0458984375,0.09999847075531194,0.0,10303.0,Solved,10.0
63,8.0,10.0,4.0,0.25,0.1,23.2177734375,0.09999498081777461,0.0,14201.0,Solved,10.0
64,6.0,8.0,4.0,0.25,0.1,23.3642578125,0.09999536428017933,0.0,11327.0,Solved,10.0
65,6.0,10.0,4.0,0.5,0.1,24.114990234375,0.09999685162693217,0.0,13177.0,Solved,10.0
66,0.0,12.0,2.0,0.5,0.1,24.517822265625,0.10000141010449015,0.0,8283.0,Solved,10.0
67,2.0,6.0,4.0,0.5,0.1,24.664306640625,0.10000098567671391,0.0,7429.0,Solved,10.0
68,4.0,12.0,4.0,0.75,0.1,24.755859375,0.09999953932638801,0.0,14003.0,Solved,10.0
69,2.0,8.0,4.0,1.0,0.1,26.458740234375,0.09999873431973728,0.0,9279.0,Solved,10.0
70,4.0,10.0,4.0,1.0,0.1,27.593994140625,0.10000198111712492,0.0,12153.0,Solved,10.0
71,4.0,6.0,4.0,0.25,0.1,29.11376953125,0.10000057792013659,0.0,8453.0,Solved,10.0
72,4.0,12.0,4.0,1.0,0.1,30.46875,0.09999914879753058,0.0,14003.0,Solved,10.0
73,2.0,12.0,2.0,0.25,0.1,30.908203125,0.10000425623164835,0.0,9307.0,Solved,10.0
74,4.0,8.0,4.0,0.75,0.1,31.439208984375,0.09999126546203498,0.0,10303.0,Solved,10.0
75,0.0,10.0,2.0,0.5,0.1,31.768798828125,0.0999974502437708,0.0,7045.0,Solved,10.0
76,0.0,12.0,2.0,0.75,0.1,32.958984375,0.09999615559998061,0.0,8283.0,Solved,10.0
77,6.0,10.0,4.0,0.75,0.1,33.526611328125,0.09999020203029521,-1.0,13177.0,Solved,10.0
78,6.0,12.0,4.0,0.75,0.1,36.4013671875,0.10000512226475085,0.0,15027.0,Solved,10.0
79,6.0,10.0,4.0,1.0,0.1,36.749267578125,0.09999256998805343,-1.0,13177.0,Solved,10.0
80,6.0,8.0,4.0,0.5,0.1,36.767578125,0.10000628904150805,0.0,11327.0,Solved,10.0
81,8.0,10.0,4.0,0.5,0.1,37.298583984375,0.1000026721315118,0.0,14201.0,Solved,10.0
82,0.0,8.0,2.0,0.25,0.1,37.4267578125,0.10000604515388653,0.0,5807.0,Solved,10.0
83,4.0,6.0,4.0,0.5,0.1,38.397216796875,0.09999166950896966,0.0,8453.0,Solved,10.0
84,2.0,12.0,2.0,0.5,0.1,39.2578125,0.10000014797784003,0.0,9307.0,Solved,10.0
85,6.0,12.0,4.0,1.0,0.1,39.2669677734375,0.10000024161894709,0.0,15027.0,Solved,10.0
86,2.0,10.0,2.0,0.25,0.1,42.1142578125,0.09999190898120378,0.0,8069.0,Solved,10.0
87,6.0,8.0,4.0,0.75,0.1,42.315673828125,0.09999249699922913,0.0,11327.0,Solved,10.0
88,2.0,12.0,2.0,0.75,0.1,42.333984375,0.10000483848905069,0.0,9307.0,Solved,10.0
89,10.0,10.0,4.0,0.25,0.1,42.73681640625,0.09999948758047869,0.0,15225.0,Solved,10.0
90,8.0,10.0,4.0,0.75,0.1,43.4417724609375,0.1000008196685451,0.0,14201.0,Solved,10.0
91,0.0,8.0,2.0,0.5,0.1,43.487548828125,0.09999328328101777,0.0,5807.0,Solved,10.0
92,2.0,4.0,4.0,0.25,0.1,43.9453125,0.09999492249349681,0.0,5579.0,Solved,10.0
93,2.0,10.0,2.0,0.5,0.1,44.86083984375,0.09999689137355829,0.0,8069.0,Solved,10.0
94,8.0,8.0,4.0,0.25,0.1,44.93408203125,0.10000042297537565,0.0,12351.0,Solved,10.0
95,10.0,10.0,4.0,0.5,0.1,48.138427734375,0.09999910932336672,0.0,15225.0,Solved,10.0
96,8.0,8.0,4.0,0.5,0.1,48.651123046875,0.10000329229616033,0.0,12351.0,Solved,10.0
97,10.0,12.0,4.0,0.25,0.1,50.72021484375,0.09999791650438622,0.0,17075.0,Solved,10.0
98,4.0,12.0,2.0,0.5,0.1,51.104736328125,0.10000155004200117,0.0,10331.0,Solved,10.0
99,6.0,6.0,4.0,0.25,0.1,51.3427734375,0.10000678159098372,0.0,9477.0,Solved,10.0
100,10.0,12.0,4.0,0.5,0.1,51.89208984375,0.09999506925939824,0.0,17075.0,Solved,10.0
101,10.0,12.0,4.0,0.75,0.1,53.90625,0.10000959472558744,1.0,17075.0,Solved,10.0
102,4.0,12.0,2.0,0.25,0.1,53.94287109375,0.09999897518728258,0.0,10331.0,Solved,10.0
103,4.0,10.0,2.0,0.5,0.1,55.810546875,0.09999356467351568,0.0,9093.0,Solved,10.0
104,12.0,10.0,4.0,0.5,0.1,57.275390625,0.09999749984018556,0.0,16249.0,Solved,10.0
105,10.0,8.0,4.0,0.5,0.1,58.3740234375,0.10000518257004322,0.0,13375.0,Solved,10.0
106,12.0,10.0,4.0,0.25,0.1,58.48388671875,0.10000523973070799,0.0,16249.0,Solved,10.0
107,2.0,8.0,2.0,0.25,0.1,59.87548828125,0.10000695204626577,0.0,6831.0,Solved,10.0
108,12.0,12.0,4.0,0.5,0.1,60.516357421875,0.10000069274453223,0.0,18099.0,Solved,10.0
109,10.0,8.0,4.0,0.25,0.1,61.7431640625,0.10000617423306764,0.0,13375.0,Solved,10.0
110,0.0,6.0,2.0,0.25,0.1,61.871337890625,0.10000027233797569,0.0,4569.0,Solved,10.0
111,6.0,12.0,2.0,0.5,0.1,62.127685546875,0.09999972064392368,0.0,11355.0,Solved,10.0
112,4.0,10.0,2.0,0.25,0.1,63.17138671875,0.10000080970390927,0.0,9093.0,Solved,10.0
113,4.0,4.0,4.0,0.25,0.1,63.7939453125,0.1000033740095396,0.0,6603.0,Solved,10.0
114,12.0,12.0,4.0,0.25,0.1,65.5517578125,0.09999886352136775,0.0,18099.0,Solved,10.0
115,12.0,8.0,4.0,0.5,0.1,66.632080078125,0.1000050846285431,0.0,14399.0,Solved,10.0
116,8.0,6.0,4.0,0.25,0.1,68.9208984375,0.10000168978194839,0.0,10501.0,Solved,10.0
117,6.0,12.0,2.0,0.25,0.1,72.83935546875,0.10000539728600356,0.0,11355.0,Solved,10.0
118,12.0,8.0,4.0,0.25,0.1,75.47607421875,0.099993682137243,-1.0,14399.0,Solved,10.0
119,4.0,8.0,2.0,0.25,0.1,77.5634765625,0.09999118677456925,0.0,7855.0,Solved,10.0
120,2.0,6.0,2.0,0.25,0.1,79.35791015625,0.1000070633252542,0.0,5593.0,Solved,10.0
121,6.0,4.0,4.0,0.25,0.1,80.74951171875,0.10000920018188095,0.0,7627.0,Solved,10.0
122,8.0,12.0,2.0,0.25,0.1,87.92724609375,0.09999558166025309,0.0,12379.0,Solved,10.0
123,6.0,8.0,2.0,0.25,0.1,92.68798828125,0.0999962404252252,0.0,8879.0,Solved,10.0
124,4.0,6.0,2.0,0.25,0.1,93.017578125,0.09999183403798798,0.0,6617.0,Solved,10.0
125,12.0,6.0,4.0,0.25,0.1,93.896484375,0.09999631317272459,0.0,12549.0,Solved,10.0
126,8.0,4.0,4.0,0.25,0.1,94.207763671875,0.10000101967252081,0.0,8651.0,Solved,10.0
127,8.0,10.0,2.0,0.25,0.1,94.482421875,0.10000830085536948,1.0,11141.0,Solved,10.0
128,10.0,12.0,2.0,0.25,0.1,99.3896484375,0.09999566013809694,0.0,13403.0,Solved,10.0
129,8.0,8.0,2.0,0.25,0.1,104.8095703125,0.09999118397427532,-1.0,9903.0,Solved,10.0
130,10.0,10.0,2.0,0.25,0.1,105.3955078125,0.10000339206041074,0.0,12165.0,Solved,10.0
131,12.0,12.0,2.0,0.25,0.1,109.27734375,0.09999623456134306,0.0,14427.0,Solved,10.0
132,12.0,10.0,2.0,0.25,0.1,114.55078125,0.09999195325164328,-1.0,13189.0,Solved,10.0
133,0.0,0.0,2.0,0.0,0.1,,,,855.0,IRR calculation failed,10.0
134,0.0,0.0,2.0,0.25,0.1,,,,855.0,IRR calculation failed,10.0
135,0.0,0.0,2.0,0.5,0.1,,,,855.0,IRR calculation failed,10.0
136,0.0,0.0,2.0,0.75,0.1,,,,855.0,IRR calculation failed,10.0
137,0.0,0.0,2.0,1.0,0.1,,,,855.0,IRR calculation failed,10.0
138,0.0,2.0,2.0,0.0,0.1,,,,2093.0,IRR calculation failed,10.0
139,0.0,2.0,2.0,0.25,0.1,,,,2093.0,IRR calculation failed,10.0
140,0.0,2.0,2.0,0.5,0.1,,,,2093.0,IRR calculation failed,10.0
141,0.0,2.0,2.0,0.75,0.1,,,,2093.0,IRR calculation failed,10.0
142,0.0,2.0,2.0,1.0,0.1,,,,2093.0,IRR calculation failed,10.0
143,0.0,2.0,4.0,0.0,0.1,,,,2705.0,Target not reached even at 300.0 €/MWh,10.0
144,0.0,2.0,4.0,0.25,0.1,,,,2705.0,IRR calculation failed,10.0
145,0.0,2.0,4.0,0.5,0.1,,,,2705.0,IRR calculation failed,10.0
146,0.0,2.0,4.0,0.75,0.1,,,,2705.0,IRR calculation failed,10.0
147,0.0,2.0,4.0,1.0,0.1,,,,2705.0,IRR calculation failed,10.0
148,0.0,4.0,2.0,0.0,0.1,,,,3331.0,Target not reached even at 300.0 €/MWh,10.0
149,0.0,4.0,2.0,0.25,0.1,,,,3331.0,IRR calculation failed,10.0
150,0.0,4.0,2.0,0.5,0.1,,,,3331.0,IRR calculation failed,10.0
151,0.0,4.0,2.0,0.75,0.1,,,,3331.0,IRR calculation failed,10.0
152,0.0,4.0,2.0,1.0,0.1,,,,3331.0,IRR calculation failed,10.0
153,0.0,4.0,4.0,0.5,0.1,,,,4555.0,IRR calculation failed,10.0
154,0.0,4.0,4.0,0.75,0.1,,,,4555.0,IRR calculation failed,10.0
155,0.0,4.0,4.0,1.0,0.1,,,,4555.0,IRR calculation failed,10.0
156,0.0,6.0,2.0,0.0,0.1,,,,4569.0,Target not reached even at 300.0 €/MWh,10.0
157,0.0,6.0,2.0,0.5,0.1,,,,4569.0,IRR calculation failed,10.0
158,0.0,6.0,2.0,0.75,0.1,,,,4569.0,IRR calculation failed,10.0
159,0.0,6.0,2.0,1.0,0.1,,,,4569.0,IRR calculation failed,10.0
160,0.0,6.0,4.0,1.0,0.1,,,,6405.0,IRR calculation failed,10.0
161,0.0,8.0,2.0,0.75,0.1,,,,5807.0,IRR calculation failed,10.0
162,0.0,8.0,2.0,1.0,0.1,,,,5807.0,IRR calculation failed,10.0
163,0.0,10.0,2.0,0.75,0.1,,,,7045.0,IRR calculation failed,10.0
164,0.0,10.0,2.0,1.0,0.1,,,,7045.0,IRR calculation failed,10.0
165,0.0,12.0,2.0,1.0,0.1,,,,8283.0,IRR calculation failed,10.0
166,2.0,0.0,2.0,0.0,0.1,,,,1879.0,IRR calculation failed,10.0
167,2.0,0.0,2.0,0.25,0.1,,,,1879.0,IRR calculation failed,10.0
168,2.0,0.0,2.0,0.5,0.1,,,,1879.0,IRR calculation failed,10.0
169,2.0,0.0,2.0,0.75,0.1,,,,1879.0,IRR calculation failed,10.0
170,2.0,0.0,2.0,1.0,0.1,,,,1879.0,IRR calculation failed,10.0
171,2.0,2.0,2.0,0.0,0.1,,,,3117.0,IRR calculation failed,10.0
172,2.0,2.0,2.0,0.25,0.1,,,,3117.0,IRR calculation failed,10.0
173,2.0,2.0,2.0,0.5,0.1,,,,3117.0,IRR calculation failed,10.0
174,2.0,2.0,2.0,0.75,0.1,,,,3117.0,IRR calculation failed,10.0
175,2.0,2.0,2.0,1.0,0.1,,,,3117.0,IRR calculation failed,10.0
176,2.0,2.0,4.0,0.0,0.1,,,,3729.0,Target not reached even at 300.0 €/MWh,10.0
177,2.0,2.0,4.0,0.25,0.1,,,,3729.0,IRR calculation failed,10.0
178,2.0,2.0,4.0,0.5,0.1,,,,3729.0,IRR calculation failed,10.0
179,2.0,2.0,4.0,0.75,0.1,,,,3729.0,IRR calculation failed,10.0
180,2.0,2.0,4.0,1.0,0.1,,,,3729.0,IRR calculation failed,10.0
181,2.0,4.0,2.0,0.0,0.1,,,,4355.0,Target not reached even at 300.0 €/MWh,10.0
182,2.0,4.0,2.0,0.25,0.1,,,,4355.0,IRR calculation failed,10.0
183,2.0,4.0,2.0,0.5,0.1,,,,4355.0,IRR calculation failed,10.0
184,2.0,4.0,2.0,0.75,0.1,,,,4355.0,IRR calculation failed,10.0
185,2.0,4.0,2.0,1.0,0.1,,,,4355.0,IRR calculation failed,10.0
186,2.0,4.0,4.0,0.5,0.1,,,,5579.0,IRR calculation failed,10.0
187,2.0,4.0,4.0,0.75,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
188,2.0,4.0,4.0,1.0,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
189,2.0,6.0,2.0,0.0,0.1,,,,5593.0,Target not reached even at 300.0 €/MWh,10.0
190,2.0,6.0,2.0,0.5,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
191,2.0,6.0,2.0,0.75,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
192,2.0,6.0,2.0,1.0,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
193,2.0,6.0,4.0,0.75,0.1,,,,7429.0,IRR calculation failed,10.0
194,2.0,6.0,4.0,1.0,0.1,,,,7429.0,IRR calculation failed,10.0
195,2.0,8.0,2.0,0.0,0.1,,,,6831.0,Target not reached even at 300.0 €/MWh,10.0
196,2.0,8.0,2.0,0.5,0.1,,,,6831.0,IRR calculation failed,10.0
197,2.0,8.0,2.0,0.75,0.1,,,,6831.0,IRR calculation failed,10.0
198,2.0,8.0,2.0,1.0,0.1,,,,6831.0,IRR calculation failed,10.0
199,2.0,10.0,2.0,0.75,0.1,,,,8069.0,IRR calculation failed,10.0
200,2.0,10.0,2.0,1.0,0.1,,,,8069.0,IRR calculation failed,10.0
201,2.0,12.0,2.0,1.0,0.1,,,,9307.0,IRR calculation failed,10.0
202,4.0,0.0,2.0,0.0,0.1,,,,2903.0,IRR calculation failed,10.0
203,4.0,0.0,2.0,0.25,0.1,,,,2903.0,IRR calculation failed,10.0
204,4.0,0.0,2.0,0.5,0.1,,,,2903.0,IRR calculation failed,10.0
205,4.0,0.0,2.0,0.75,0.1,,,,2903.0,IRR calculation failed,10.0
206,4.0,0.0,2.0,1.0,0.1,,,,2903.0,IRR calculation failed,10.0
207,4.0,2.0,2.0,0.0,0.1,,,,4141.0,IRR calculation failed,10.0
208,4.0,2.0,2.0,0.25,0.1,,,,4141.0,IRR calculation failed,10.0
209,4.0,2.0,2.0,0.5,0.1,,,,4141.0,IRR calculation failed,10.0
210,4.0,2.0,2.0,0.75,0.1,,,,4141.0,IRR calculation failed,10.0
211,4.0,2.0,2.0,1.0,0.1,,,,4141.0,IRR calculation failed,10.0
212,4.0,2.0,4.0,0.0,0.1,,,,4753.0,Target not reached even at 300.0 €/MWh,10.0
213,4.0,2.0,4.0,0.25,0.1,,,,4753.0,IRR calculation failed,10.0
214,4.0,2.0,4.0,0.5,0.1,,,,4753.0,IRR calculation failed,10.0
215,4.0,2.0,4.0,0.75,0.1,,,,4753.0,IRR calculation failed,10.0
216,4.0,2.0,4.0,1.0,0.1,,,,4753.0,IRR calculation failed,10.0
217,4.0,4.0,2.0,0.0,0.1,,,,5379.0,Target not reached even at 300.0 €/MWh,10.0
218,4.0,4.0,2.0,0.25,0.1,,,,5379.0,IRR calculation failed,10.0
219,4.0,4.0,2.0,0.5,0.1,,,,5379.0,IRR calculation failed,10.0
220,4.0,4.0,2.0,0.75,0.1,,,,5379.0,IRR calculation failed,10.0
221,4.0,4.0,2.0,1.0,0.1,,,,5379.0,IRR calculation failed,10.0
222,4.0,4.0,4.0,0.0,0.1,,,,6603.0,Target not reached even at 300.0 €/MWh,10.0
223,4.0,4.0,4.0,0.5,0.1,,,,6603.0,IRR calculation failed,10.0
224,4.0,4.0,4.0,0.75,0.1,,,,6603.0,IRR calculation failed,10.0
225,4.0,4.0,4.0,1.0,0.1,,,,6603.0,IRR calculation failed,10.0
226,4.0,6.0,2.0,0.0,0.1,,,,6617.0,Target not reached even at 300.0 €/MWh,10.0
227,4.0,6.0,2.0,0.5,0.1,,,,6617.0,IRR calculation failed,10.0
228,4.0,6.0,2.0,0.75,0.1,,,,6617.0,IRR calculation failed,10.0
229,4.0,6.0,2.0,1.0,0.1,,,,6617.0,IRR calculation failed,10.0
230,4.0,6.0,4.0,0.75,0.1,,,,8453.0,IRR calculation failed,10.0
231,4.0,6.0,4.0,1.0,0.1,,,,8453.0,IRR calculation failed,10.0
232,4.0,8.0,2.0,0.0,0.1,,,,7855.0,Target not reached even at 300.0 €/MWh,10.0
233,4.0,8.0,2.0,0.5,0.1,,,,7855.0,IRR calculation failed,10.0
234,4.0,8.0,2.0,0.75,0.1,,,,7855.0,IRR calculation failed,10.0
235,4.0,8.0,2.0,1.0,0.1,,,,7855.0,IRR calculation failed,10.0
236,4.0,8.0,4.0,1.0,0.1,,,,10303.0,IRR calculation failed,10.0
237,4.0,10.0,2.0,0.0,0.1,,,,9093.0,Target not reached even at 300.0 €/MWh,10.0
238,4.0,10.0,2.0,0.75,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
239,4.0,10.0,2.0,1.0,0.1,,,,9093.0,IRR calculation failed,10.0
240,4.0,10.0,4.0,0.25,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
241,4.0,10.0,4.0,0.5,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
242,4.0,10.0,4.0,0.75,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
243,4.0,12.0,2.0,0.0,0.1,,,,10331.0,Target not reached even at 300.0 €/MWh,10.0
244,4.0,12.0,2.0,0.75,0.1,,,,10331.0,IRR calculation failed,10.0
245,4.0,12.0,2.0,1.0,0.1,,,,10331.0,IRR calculation failed,10.0
246,6.0,0.0,2.0,0.0,0.1,,,,3927.0,IRR calculation failed,10.0
247,6.0,0.0,2.0,0.25,0.1,,,,3927.0,IRR calculation failed,10.0
248,6.0,0.0,2.0,0.5,0.1,,,,3927.0,IRR calculation failed,10.0
249,6.0,0.0,2.0,0.75,0.1,,,,3927.0,IRR calculation failed,10.0
250,6.0,0.0,2.0,1.0,0.1,,,,3927.0,IRR calculation failed,10.0
251,6.0,2.0,2.0,0.0,0.1,,,,5165.0,IRR calculation failed,10.0
252,6.0,2.0,2.0,0.25,0.1,,,,5165.0,IRR calculation failed,10.0
253,6.0,2.0,2.0,0.5,0.1,,,,5165.0,IRR calculation failed,10.0
254,6.0,2.0,2.0,0.75,0.1,,,,5165.0,IRR calculation failed,10.0
255,6.0,2.0,2.0,1.0,0.1,,,,5165.0,IRR calculation failed,10.0
256,6.0,2.0,4.0,0.0,0.1,,,,5777.0,Target not reached even at 300.0 €/MWh,10.0
257,6.0,2.0,4.0,0.25,0.1,,,,5777.0,IRR calculation failed,10.0
258,6.0,2.0,4.0,0.5,0.1,,,,5777.0,IRR calculation failed,10.0
259,6.0,2.0,4.0,0.75,0.1,,,,5777.0,IRR calculation failed,10.0
260,6.0,2.0,4.0,1.0,0.1,,,,5777.0,IRR calculation failed,10.0
261,6.0,4.0,2.0,0.0,0.1,,,,6403.0,Target not reached even at 300.0 €/MWh,10.0
262,6.0,4.0,2.0,0.25,0.1,,,,6403.0,IRR calculation failed,10.0
263,6.0,4.0,2.0,0.5,0.1,,,,6403.0,IRR calculation failed,10.0
264,6.0,4.0,2.0,0.75,0.1,,,,6403.0,IRR calculation failed,10.0
265,6.0,4.0,2.0,1.0,0.1,,,,6403.0,IRR calculation failed,10.0
266,6.0,4.0,4.0,0.0,0.1,,,,7627.0,Target not reached even at 300.0 €/MWh,10.0
267,6.0,4.0,4.0,0.5,0.1,,,,7627.0,IRR calculation failed,10.0
268,6.0,4.0,4.0,0.75,0.1,,,,7627.0,IRR calculation failed,10.0
269,6.0,4.0,4.0,1.0,0.1,,,,7627.0,IRR calculation failed,10.0
270,6.0,6.0,2.0,0.0,0.1,,,,7641.0,Target not reached even at 300.0 €/MWh,10.0
271,6.0,6.0,2.0,0.25,0.1,,,,7641.0,IRR calculation failed,10.0
272,6.0,6.0,2.0,0.5,0.1,,,,7641.0,IRR calculation failed,10.0
273,6.0,6.0,2.0,0.75,0.1,,,,7641.0,IRR calculation failed,10.0
274,6.0,6.0,2.0,1.0,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
275,6.0,6.0,4.0,0.0,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
276,6.0,6.0,4.0,0.5,0.1,,,,,Error: Incomplete scenario B or D years.,10.0
277,6.0,6.0,4.0,0.75,0.1,,,,9477.0,IRR calculation failed,10.0
278,6.0,6.0,4.0,1.0,0.1,,,,9477.0,IRR calculation failed,10.0
