charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
B;0;0;2;0;0;2027;0;0;36618.73;0;0;0;0;0;0;36618.73;0;0;0;0;0;0;0;0;1;0;30;ok
B;0;0;2;0;0;2028;0;0;10821.03;0;0;0;0;0;0;10821.03;0;0;0;0;0;0;0;0;1;0;28.3;ok
B;0;0;2;0;0;2029;0;0;27009.05;0;0;0;0;0;0;27009.05;0;0;0;0;0;0;0;0;1;0;28.5;ok
B;0;0;2;0;0;2030;0;0;25035.85;0;0;0;0;0;0;25035.85;0;0;0;0;0;0;0;0;1;0;28;ok
B;0;0;2;0;0;2031;0;0;29098.24;0;0;0;0;0;0;29098.24;0;0;0;0;0;0;0;0;1;0;28.3;ok
B;0;0;2;0;0;2032;0;0;23708.16;0;0;0;0;0;0;23708.16;0;0;0;0;0;0;0;0;1;0;28.2;ok
B;0;0;2;0;0;2033;0;0;16256.77;0;0;0;0;0;0;16256.77;0;0;0;0;0;0;0;0;1;0;28.2;ok
B;0;0;2;0;0;2034;0;0;19281.22;0;0;0;0;0;0;19281.22;0;0;0;0;0;0;0;0;1;0;28.2;ok
B;0;0;2;0;0.25;2027;0;0;36618.73;0;0;0;0;0;0;36618.73;0;0;0;0;0;0;0;0;1;0;28.7;ok
B;0;0;2;0;0.25;2028;0;0;10821.03;0;0;0;0;0;0;10821.03;0;0;0;0;0;0;0;0;1;0;28.7;ok
B;0;0;2;0;0.25;2029;0;0;27009.05;0;0;0;0;0;0;27009.05;0;0;0;0;0;0;0;0;1;0;28.7;ok
B;0;0;2;0;0.25;2030;0;0;25035.85;0;0;0;0;0;0;25035.85;0;0;0;0;0;0;0;0;1;0;28.6;ok
B;0;0;2;0;0.25;2031;0;0;29098.24;0;0;0;0;0;0;29098.24;0;0;0;0;0;0;0;0;1;0;28.7;ok
B;0;0;2;0;0.25;2032;0;0;23708.16;0;0;0;0;0;0;23708.16;0;0;0;0;0;0;0;0;1;0;28.8;ok
B;0;0;2;0;0.25;2033;0;0;16256.77;0;0;0;0;0;0;16256.77;0;0;0;0;0;0;0;0;1;0;28.7;ok
B;0;0;2;0;0.25;2034;0;0;19281.22;0;0;0;0;0;0;19281.22;0;0;0;0;0;0;0;0;1;0;29;ok
B;0;0;2;0;0.5;2027;0;0;36618.73;0;0;0;0;0;0;36618.73;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;0.5;2028;0;0;10821.03;0;0;0;0;0;0;10821.03;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.5;2029;0;0;27009.05;0;0;0;0;0;0;27009.05;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.5;2030;0;0;25035.85;0;0;0;0;0;0;25035.85;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.5;2031;0;0;29098.24;0;0;0;0;0;0;29098.24;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.5;2032;0;0;23708.16;0;0;0;0;0;0;23708.16;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.5;2033;0;0;16256.77;0;0;0;0;0;0;16256.77;0;0;0;0;0;0;0;0;1;0;29;ok
B;0;0;2;0;0.5;2034;0;0;19281.22;0;0;0;0;0;0;19281.22;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.75;2027;0;0;36618.73;0;0;0;0;0;0;36618.73;0;0;0;0;0;0;0;0;1;0;28.9;ok
B;0;0;2;0;0.75;2028;0;0;10821.03;0;0;0;0;0;0;10821.03;0;0;0;0;0;0;0;0;1;0;29;ok
B;0;0;2;0;0.75;2029;0;0;27009.05;0;0;0;0;0;0;27009.05;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;0.75;2030;0;0;25035.85;0;0;0;0;0;0;25035.85;0;0;0;0;0;0;0;0;1;0;29;ok
B;0;0;2;0;0.75;2031;0;0;29098.24;0;0;0;0;0;0;29098.24;0;0;0;0;0;0;0;0;1;0;29.3;ok
B;0;0;2;0;0.75;2032;0;0;23708.16;0;0;0;0;0;0;23708.16;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;0.75;2033;0;0;16256.77;0;0;0;0;0;0;16256.77;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;0.75;2034;0;0;19281.22;0;0;0;0;0;0;19281.22;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;1;2027;0;0;36618.73;0;0;0;0;0;0;36618.73;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;1;2028;0;0;10821.03;0;0;0;0;0;0;10821.03;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;1;2029;0;0;27009.05;0;0;0;0;0;0;27009.05;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;1;2030;0;0;25035.85;0;0;0;0;0;0;25035.85;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;1;2031;0;0;29098.24;0;0;0;0;0;0;29098.24;0;0;0;0;0;0;0;0;1;0;29.1;ok
B;0;0;2;0;1;2032;0;0;23708.16;0;0;0;0;0;0;23708.16;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;1;2033;0;0;16256.77;0;0;0;0;0;0;16256.77;0;0;0;0;0;0;0;0;1;0;29.2;ok
B;0;0;2;0;1;2034;0;0;19281.22;0;0;0;0;0;0;19281.22;0;0;0;0;0;0;0;0;1;0;29.3;ok
B;0;2;2;4;0;2027;392577.2193;3.93369491;38178.44352;158574.8734;-326.0213778;55146.09324;4238.482454;99646.3992;75297.39237;36618.73;0;0;1860.056396;1638.534249;0;0;440;0.196877534;0.984387672;3498.590645;126;ok
B;0;2;2;4;0;2028;350529.9078;3.767922905;12776.37873;195189.7462;-241.1699191;14132.26;2657.175115;51667.62386;87124.27251;10821.03;0;0;2277.250625;2005.669084;0;0;540;0.196167883;0.980839416;4282.919709;101.5;ok
B;0;2;2;4;0;2029;307619.0351;0.18;28804.03083;184337.9921;-325.5863234;10766.76973;2596.413774;26768.56558;83474.88019;27009.05;0;0;2072.971132;1825.900963;0;0;491;0.196515612;0.982578062;3898.872095;64.2;ok
B;0;2;2;4;0;2030;301468.6271;0.520229669;26928.59497;193532.3129;-201.9926419;9923.015007;3766.475223;9906.500142;84542.31648;25035.85;0;0;2212.682834;1945.534088;0;0;524;3.729347121;0.981407137;4158.216922;59.7;ok
B;0;2;2;4;0;2031;310271.2242;1.57E-11;31020.03217;199612.0413;-241.5035036;7834.884833;3276.702112;7556.480462;92232.61905;29098.24;0;0;2224.646882;1959.376667;0;0;527;0.196260138;0.981300689;4184.02355;59.5;ok
B;0;2;2;4;0;2032;290447.5006;0.0225;25512.29445;182735.3552;-302.2114162;10271.53446;3205.817777;11894.40748;82642.59706;23708.16;0;0;2093.982324;1844.391077;0;0;496;0.19648013;0.982400649;3938.373401;57.1;ok
B;0;2;2;4;0;2033;291127.5647;0.328384269;18136.35693;181838.5568;-219.0500681;4304.290743;2329.252664;16245.90592;86628.60855;16256.77;0;0;2178.86254;1915.771989;0;0;516;3.730425791;0.981690998;4094.634529;56;ok
B;0;2;2;4;0;2034;275812.6674;3.75E-11;21103.71235;172856.4484;-252.0717059;10344.21112;4672.866437;11068.97391;77122.23916;19281.22;0;0;2145.749127;1889.947783;0;0;509;0.196387875;0.981939376;4035.696909;57.4;ok
B;0;2;2;4;0.25;2027;391076.3736;4.578329656;38176.59987;158458.5458;-294.7889611;53338.62138;4416.71795;100013.7562;75143.52124;36618.73;0;0;1859.560812;1638.098187;0;0;440;0.196877534;0.984387672;3497.658999;131.4;ok
B;0;2;2;4;0.25;2028;350317.4864;0.594403443;12776.67607;195447.1495;-225.4747816;14435.96141;2472.456618;51108.11001;87079.28365;10821.03;0;0;2276.92867;2005.385764;0;0;540;0.196167883;0.980839416;4282.314433;107;ok
B;0;2;2;4;0.25;2029;307896.1194;0.179999812;28802.54152;184420.7242;-330.6065208;10763.97354;2674.975688;26715.01547;83652.03698;27009.05;0;0;2072.613308;1825.586122;0;0;491;0.196515612;0.982578062;3898.19943;71;ok
B;0;2;2;4;0.25;2030;301556.818;0.35880831;26930.59032;194006.3674;-197.0558685;9962.136866;3607.075532;9902.988052;84275.30603;25035.85;0;0;2212.682834;1945.534088;0;0;524;3.729347121;0.981407137;4158.216922;66.6;ok
B;0;2;2;4;0.25;2031;309914.22;0;31019.76735;199426.3675;-228.5814924;7685.239625;3295.580424;7542.767977;92192.84592;29098.24;0;0;2224.637944;1959.368802;0;0;527;0.196260138;0.981300689;4184.006746;59.2;ok
B;0;2;2;4;0.25;2032;290447.5006;0.0225;25512.29445;182735.3552;-302.2114162;10271.53446;3205.817777;11894.40748;82642.59706;23708.16;0;0;2093.982324;1844.391077;0;0;496;0.19648013;0.982400649;3938.373401;59.3;ok
B;0;2;2;4;0.25;2033;291127.5647;0.328384269;18136.35693;181838.5568;-219.0500681;4304.290743;2329.252664;16245.90592;86628.60855;16256.77;0;0;2178.86254;1915.771989;0;0;516;3.730425791;0.981690998;4094.634529;58;ok
B;0;2;2;4;0.25;2034;275812.6674;3.75E-11;21103.71235;172856.4484;-252.0717059;10344.21112;4672.866437;11068.97391;77122.23916;19281.22;0;0;2145.749127;1889.947783;0;0;509;0.196387875;0.981939376;4035.696909;60.1;ok
B;0;2;2;4;0.5;2027;389758.7299;5.249986671;38177.22757;157961.8219;-285.5338998;53783.73187;4250.985977;99459.51344;74588.21057;36618.73;0;0;1857.641009;1636.407425;0;0;440;0.196877534;0.984387672;3494.048434;136.5;ok
B;0;2;2;4;0.5;2028;349698.1332;1.95751523;12771.69803;195720.4654;-232.4939839;14530.12028;2719.948611;50194.09847;86765.9944;10821.03;0;0;2277.157378;2005.587027;0;0;540;0.196167883;0.980839416;4282.744405;113.3;ok
B;0;2;2;4;0.5;2029;307896.1194;0.179999812;28802.54152;184420.7242;-330.6065208;10763.97354;2674.975688;26715.01547;83652.03698;27009.05;0;0;2072.613308;1825.586122;0;0;491;0.196515612;0.982578062;3898.19943;71.5;ok
B;0;2;2;4;0.5;2030;301556.8072;0.35880831;26930.59032;194006.3674;-197.0558685;9962.136866;3607.075532;9902.977245;84275.30603;25035.85;0;0;2212.682834;1945.534088;0;0;524;3.729347121;0.981407137;4158.216922;68.2;ok
B;0;2;2;4;0.5;2031;309914.22;0;31019.76735;199426.3675;-228.5814924;7685.239625;3295.580424;7542.767977;92192.84592;29098.24;0;0;2224.637944;1959.368802;0;0;527;0.196260138;0.981300689;4184.006746;60.8;ok
B;0;2;2;4;0.5;2032;290447.5006;0.0225;25512.29445;182735.3552;-302.2114162;10271.53446;3205.817777;11894.40748;82642.59706;23708.16;0;0;2093.982324;1844.391077;0;0;496;0.19648013;0.982400649;3938.373401;60.4;ok
B;0;2;2;4;0.5;2033;291086.3918;0.328384246;18136.15584;181772.9497;-217.3927462;4267.512915;2386.637109;16253.52108;86623.16366;16256.77;0;0;2178.927722;1915.829345;0;0;516;3.730425791;0.981690998;4094.757068;58.5;ok
B;0;2;2;4;0.5;2034;275812.6674;3.75E-11;21103.71235;172856.4484;-252.0717059;10344.21112;4672.866437;11068.97391;77122.23916;19281.22;0;0;2145.749127;1889.947783;0;0;509;0.196387875;0.981939376;4035.696909;60.4;ok
B;0;2;2;4;0.75;2027;390616.9225;4.083265411;38174.38854;157828.7157;-293.3186806;54018.11145;4485.341199;99813.2784;74764.79445;36618.73;0;0;1859.647904;1638.174743;0;0;440;0.196877534;0.984387672;3497.822647;134.5;ok
B;0;2;2;4;0.75;2028;350317.4864;0.594403443;12776.67607;195447.1495;-225.4747816;14435.96141;2472.456618;51108.11001;87079.28365;10821.03;0;0;2276.92867;2005.385764;0;0;540;0.196167883;0.980839416;4282.314433;108;ok
B;0;2;2;4;0.75;2029;307896.1194;0.179999812;28802.54152;184420.7242;-330.6065208;10763.97354;2674.975688;26715.01547;83652.03698;27009.05;0;0;2072.613308;1825.586122;0;0;491;0.196515612;0.982578062;3898.19943;72.3;ok
B;0;2;2;4;0.75;2030;301556.8072;0.35880831;26930.59032;194006.3674;-197.0558685;9962.136866;3607.075532;9902.977245;84275.30603;25035.85;0;0;2212.682834;1945.534088;0;0;524;3.729347121;0.981407137;4158.216922;68.7;ok
B;0;2;2;4;0.75;2031;309914.22;0;31019.76735;199426.3675;-228.5814924;7685.239625;3295.580424;7542.767977;92192.84592;29098.24;0;0;2224.637944;1959.368802;0;0;527;0.196260138;0.981300689;4184.006746;60;ok
B;0;2;2;4;0.75;2032;290447.5006;0.0225;25512.29445;182735.3552;-302.2114162;10271.53446;3205.817777;11894.40748;82642.59706;23708.16;0;0;2093.982324;1844.391077;0;0;496;0.19648013;0.982400649;3938.373401;60.6;ok
B;0;2;2;4;0.75;2033;291127.5647;0.328384269;18136.35693;181838.5568;-219.0500681;4304.290743;2329.252664;16245.90592;86628.60855;16256.77;0;0;2178.86254;1915.771989;0;0;516;3.730425791;0.981690998;4094.634529;58.7;ok
B;0;2;2;4;0.75;2034;275812.6674;3.75E-11;21103.71235;172856.4484;-252.0717059;10344.21112;4672.866437;11068.97391;77122.23916;19281.22;0;0;2145.749127;1889.947783;0;0;509;0.196387875;0.981939376;4035.696909;62.5;ok
B;0;2;2;4;1;2027;389464.9087;6.090520957;38181.23927;158115.8891;-267.4297438;54069.68232;4204.400017;98920.29455;74422.07245;36618.73;0;0;1858.509272;1637.172806;0;0;440;0.196877534;0.984387672;3495.682078;137.8;ok
B;0;2;2;4;1;2028;350208.0269;1.712637508;12775.10742;195338.0341;-228.0477615;13926.61216;2737.073913;51375.21695;87059.13755;10821.03;0;0;2277.571261;2005.951265;0;0;540;0.196167883;0.980839416;4283.522526;110.3;ok
B;0;2;2;4;1;2029;307695.8424;0.4;28803.46783;184369.9142;-363.0462024;10935.40514;2632.698634;26474.62811;83646.24247;27009.05;0;0;2073.591442;1826.446742;0;0;491;0.196515612;0.982578062;3900.038184;82.2;ok
B;0;2;2;4;1;2030;301562.283;0.35880831;26929.91626;193892.263;-201.7001249;9903.92553;3669.465864;9912.966267;84385.3624;25035.85;0;0;2212.684059;1945.534088;0;0;524;3.729347121;0.981407137;4158.218147;68.6;ok
B;0;2;2;4;1;2031;310153.5414;0;31019.99234;199658.712;-233.9660349;7716.509248;3324.468842;7567.525556;92120.29182;29098.24;0;0;2224.688686;1959.413454;0;0;527;0.196260138;0.981300689;4184.10214;63.8;ok
B;0;2;2;4;1;2032;290447.5006;0.0225;25512.29445;182735.3552;-302.2114162;10271.53446;3205.817777;11894.40748;82642.59706;23708.16;0;0;2093.982324;1844.391077;0;0;496;0.19648013;0.982400649;3938.373401;61.6;ok
B;0;2;2;4;1;2033;291195.7571;0.328384269;18135.54204;181813.2033;-217.0801827;4265.734851;2431.602664;16274.16283;86628.13363;16256.77;0;0;2179.07289;1915.957093;0;0;516;3.730425791;0.981690998;4095.029983;59.5;ok
B;0;2;2;4;1;2034;275910.8852;0.126777437;21101.50724;172991.6607;-244.3831743;10256.15064;4815.286157;11127.85777;76964.31309;19281.22;0;0;2145.750463;1889.946446;0;0;509;0.196387875;0.981939376;4035.696909;61.4;ok
B;0;2;4;8;0;2027;609596.2527;5.709562717;39434.7464;284696.4201;-732.9152443;61408.52399;23937.14306;128260.6156;112026.4652;36618.73;0;0;3561.849153;3137.800413;0;0;421;0.394024736;0.985061841;6699.649566;54;ok
B;0;2;4;8;0;2028;587033.9515;6.234353385;14517.16549;360431.852;-805.3441951;19448.88873;17467.18968;63481.51435;127009.851;10821.03;0;0;4514.135714;3975.813492;0;0;535;0.392406732;0.981016829;8489.949206;50;ok
B;0;2;4;8;0;2029;529535.813;1.076923996;30436.4719;345294.7742;-904.641242;16112.89926;15077.2522;33404.53641;120550.9921;27009.05;0;0;4104.905045;3615.689914;0;0;486;0.39310219;0.982755474;7720.594958;47.5;ok
B;0;2;4;8;0;2030;528759.1956;0;28695.14569;364576.4834;-870.2823241;15490.75611;14786.60648;12565.58914;122210.0428;25035.85;0;0;4404.772714;3874.601452;0;0;522;5.693754365;0.981478102;8279.374167;46.3;ok
B;0;2;4;8;0;2031;548788.5805;-1.14E-08;32761.61926;373221.5967;-861.7488195;12458.52048;20006.06112;8819.181985;135144.969;29098.24;0;0;4410.202626;3884.353007;0;0;523;0.392577048;0.98144262;8294.555633;42.9;ok
B;0;2;4;8;0;2032;509429.7599;0.03;27164.9034;343389.2125;-832.6508799;15428.53119;16316.86905;16350.57488;118777.2231;23708.16;0;0;4170.578051;3673.485046;0;0;494;0.392988646;0.982471614;7844.063097;43.4;ok
B;0;2;4;8;0;2033;513767.8353;0.06536579;19834.10228;344713.1829;-983.5330082;10109.2972;16742.16523;19848.81466;123337.9083;16256.77;0;0;4341.310975;3817.096031;0;0;514;7.461390916;0.981761963;8158.407006;43.4;ok
B;0;2;4;8;0;2034;485969.3984;0.024086203;22718.48332;320132.9507;-968.1318173;17310.18144;24606.59844;14149.52467;110738.275;19281.22;0;0;4285.553635;3774.658419;0;0;508;0.392789943;0.981974858;8060.212054;45.1;ok
B;0;2;4;8;0.25;2027;609386.5517;5.153592653;39431.238;284433.3438;-717.8523523;61134.47723;24089.27519;128510.2004;111937.1074;36618.73;0;0;3561.451717;3137.450696;0;0;421;0.394024736;0.985061841;6698.902414;53.2;ok
B;0;2;4;8;0.25;2028;587033.9515;6.234353385;14517.16549;360431.852;-805.3441951;19448.88873;17467.18968;63481.51435;127009.851;10821.03;0;0;4514.135714;3975.813492;0;0;535;0.392406732;0.981016829;8489.949206;49.2;ok
B;0;2;4;8;0.25;2029;529535.813;1.076923996;30436.4719;345294.7742;-904.641242;16112.89926;15077.2522;33404.53641;120550.9921;27009.05;0;0;4104.905045;3615.689914;0;0;486;0.39310219;0.982755474;7720.594958;46.6;ok
B;0;2;4;8;0.25;2030;528759.1956;0;28695.14569;364576.4834;-870.2823241;15490.75611;14786.60648;12565.58914;122210.0428;25035.85;0;0;4404.772714;3874.601452;0;0;522;5.693754365;0.981478102;8279.374167;45.7;ok
B;0;2;4;8;0.25;2031;548788.5805;-1.14E-08;32761.61926;373221.5967;-861.7488195;12458.52048;20006.06112;8819.181985;135144.969;29098.24;0;0;4410.202626;3884.353007;0;0;523;0.392577048;0.98144262;8294.555633;43.9;ok
B;0;2;4;8;0.25;2032;509429.7599;0.03;27164.9034;343389.2125;-832.6508799;15428.53119;16316.86905;16350.57488;118777.2231;23708.16;0;0;4170.578051;3673.485046;0;0;494;0.392988646;0.982471614;7844.063097;44.2;ok
B;0;2;4;8;0.25;2033;513767.8353;0.06536579;19834.10228;344713.1829;-983.5330082;10109.2972;16742.16523;19848.81466;123337.9083;16256.77;0;0;4341.310975;3817.096031;0;0;514;7.461390916;0.981761963;8158.407006;44.2;ok
B;0;2;4;8;0.25;2034;485969.3984;0.024086203;22718.48332;320132.9507;-968.1318173;17310.18144;24606.59844;14149.52467;110738.275;19281.22;0;0;4285.553635;3774.658419;0;0;508;0.392789943;0.981974858;8060.212054;47;ok
B;0;2;4;8;0.5;2027;609386.5517;5.153592653;39431.238;284433.3438;-717.8523523;61134.47723;24089.27519;128510.2004;111937.1074;36618.73;0;0;3561.451717;3137.450696;0;0;421;0.394024736;0.985061841;6698.902414;53.4;ok
B;0;2;4;8;0.5;2028;587033.9515;6.234353385;14517.16549;360431.852;-805.3441951;19448.88873;17467.18968;63481.51435;127009.851;10821.03;0;0;4514.135714;3975.813492;0;0;535;0.392406732;0.981016829;8489.949206;49.6;ok
B;0;2;4;8;0.5;2029;529535.813;1.076923996;30436.4719;345294.7742;-904.641242;16112.89926;15077.2522;33404.53641;120550.9921;27009.05;0;0;4104.905045;3615.689914;0;0;486;0.39310219;0.982755474;7720.594958;46.6;ok
B;0;2;4;8;0.5;2030;528759.1956;0;28695.14569;364576.4834;-870.2823241;15490.75611;14786.60648;12565.58914;122210.0428;25035.85;0;0;4404.772714;3874.601452;0;0;522;5.693754365;0.981478102;8279.374167;45.5;ok
B;0;2;4;8;0.5;2031;548788.5805;-1.14E-08;32761.61926;373221.5967;-861.7488195;12458.52048;20006.06112;8819.181985;135144.969;29098.24;0;0;4410.202626;3884.353007;0;0;523;0.392577048;0.98144262;8294.555633;43.9;ok
B;0;2;4;8;0.5;2032;509429.7599;0.03;27164.9034;343389.2125;-832.6508799;15428.53119;16316.86905;16350.57488;118777.2231;23708.16;0;0;4170.578051;3673.485046;0;0;494;0.392988646;0.982471614;7844.063097;44.2;ok
B;0;2;4;8;0.5;2033;513767.8353;0.06536579;19834.10228;344713.1829;-983.5330082;10109.2972;16742.16523;19848.81466;123337.9083;16256.77;0;0;4341.310975;3817.096031;0;0;514;7.461390916;0.981761963;8158.407006;44.8;ok
B;0;2;4;8;0.5;2034;485969.3984;0.024086203;22718.48332;320132.9507;-968.1318173;17310.18144;24606.59844;14149.52467;110738.275;19281.22;0;0;4285.553635;3774.658419;0;0;508;0.392789943;0.981974858;8060.212054;46.8;ok
B;0;2;4;8;0.75;2027;609386.5517;5.153592653;39431.238;284433.3438;-717.8523523;61134.47723;24089.27519;128510.2004;111937.1074;36618.73;0;0;3561.451717;3137.450696;0;0;421;0.394024736;0.985061841;6698.902414;54;ok
B;0;2;4;8;0.75;2028;587033.9515;6.234353385;14517.16549;360431.852;-805.3441951;19448.88873;17467.18968;63481.51435;127009.851;10821.03;0;0;4514.135714;3975.813492;0;0;535;0.392406732;0.981016829;8489.949206;50;ok
B;0;2;4;8;0.75;2029;529535.813;1.076923996;30436.4719;345294.7742;-904.641242;16112.89926;15077.2522;33404.53641;120550.9921;27009.05;0;0;4104.905045;3615.689914;0;0;486;0.39310219;0.982755474;7720.594958;48;ok
B;0;2;4;8;0.75;2030;528759.1956;0;28695.14569;364576.4834;-870.2823241;15490.75611;14786.60648;12565.58914;122210.0428;25035.85;0;0;4404.772714;3874.601452;0;0;522;5.693754365;0.981478102;8279.374167;46.2;ok
B;0;2;4;8;0.75;2031;548788.5805;-1.14E-08;32761.61926;373221.5967;-861.7488195;12458.52048;20006.06112;8819.181985;135144.969;29098.24;0;0;4410.202626;3884.353007;0;0;523;0.392577048;0.98144262;8294.555633;92.6;ok
B;0;2;4;8;0.75;2032;509429.7599;0.03;27164.9034;343389.2125;-832.6508799;15428.53119;16316.86905;16350.57488;118777.2231;23708.16;0;0;4170.578051;3673.485046;0;0;494;0.392988646;0.982471614;7844.063097;96.5;ok
B;0;2;4;8;0.75;2033;513767.8353;0.06536579;19834.10228;344713.1829;-983.5330082;10109.2972;16742.16523;19848.81466;123337.9083;16256.77;0;0;4341.310975;3817.096031;0;0;514;7.461390916;0.981761963;8158.407006;89.4;ok
B;0;2;4;8;0.75;2034;485970.9534;0.024086203;22718.48332;320135.5107;-968.1318173;17309.14644;24606.59844;14152.27967;110735.55;19281.22;0;0;4285.553635;3774.658419;0;0;508;0.392789943;0.981974858;8060.212054;47;ok
B;0;2;4;8;1;2027;609728.6742;4.96031837;39436.26213;284914.2684;-734.1259371;60962.31463;23786.5327;128739.897;112059.7874;36618.73;0;0;3564.237771;3139.902827;0;0;422;0.394010543;0.985026358;6704.140597;54.6;ok
B;0;2;4;8;1;2028;587033.9515;6.234353385;14517.16549;360431.852;-805.3441951;19448.88873;17467.18968;63481.51435;127009.851;10821.03;0;0;4514.135714;3975.813492;0;0;535;0.392406732;0.981016829;8489.949206;50.6;ok
B;0;2;4;8;1;2029;529535.813;1.076923996;30436.4719;345294.7742;-904.641242;16112.89926;15077.2522;33404.53641;120550.9921;27009.05;0;0;4104.905045;3615.689914;0;0;486;0.39310219;0.982755474;7720.594958;46.8;ok
B;0;2;4;8;1;2030;528759.1956;0;28695.14569;364576.4834;-870.2823241;15490.75611;14786.60648;12565.58914;122210.0428;25035.85;0;0;4404.772714;3874.601452;0;0;522;5.693754365;0.981478102;8279.374167;45.8;ok
B;0;2;4;8;1;2031;548788.5805;-1.14E-08;32761.61926;373221.5967;-861.7488195;12458.52048;20006.06112;8819.181985;135144.969;29098.24;0;0;4410.202626;3884.353007;0;0;523;0.392577048;0.98144262;8294.555633;43.4;ok
B;0;2;4;8;1;2032;509429.7599;0.03;27164.9034;343389.2125;-832.6508799;15428.53119;16316.86905;16350.57488;118777.2231;23708.16;0;0;4170.578051;3673.485046;0;0;494;0.392988646;0.982471614;7844.063097;43.4;ok
B;0;2;4;8;1;2033;513767.8353;0.06536579;19834.10228;344713.1829;-983.5330082;10109.2972;16742.16523;19848.81466;123337.9083;16256.77;0;0;4341.310975;3817.096031;0;0;514;7.461390916;0.981761963;8158.407006;44.2;ok
B;0;2;4;8;1;2034;485970.9534;0.024086203;22718.48332;320135.5107;-968.1318173;17309.14644;24606.59844;14152.27967;110735.55;19281.22;0;0;4285.553635;3774.658419;0;0;508;0.392789943;0.981974858;8060.212054;46.9;ok
B;0;4;2;8;0;2027;774457.6269;7.0075;39660.10456;307631.0918;-446.8409703;111163.4835;11642.29806;193456.2034;151011.391;36618.73;0;0;3641.7907;3208.145406;0;0;431;0.393882806;0.984707015;6849.936106;130;ok
B;0;4;2;8;0;2028;703209.4868;4.410362356;14689.25023;388096.2956;-371.2832622;28589.93707;7790.528612;103222.4982;175881.5106;10821.03;0;0;4543.567628;4001.716567;0;0;539;0.392349959;0.980874899;8545.284195;91.2;ok
B;0;4;2;8;0;2029;614856.0177;0.179999992;30522.46537;362460.7223;-585.3609431;24560.69694;8617.49924;51733.08738;168069.3728;27009.05;0;0;4110.875312;3620.94333;0;0;487;0.393087997;0.982719992;7731.818643;58.2;ok
B;0;4;2;8;0;2030;604564.7765;0.002834001;28774.08615;382011.8663;-358.9670953;21792.07622;10450.16198;19943.3487;170726.2904;25035.85;0;0;4417.729575;3884.338414;0;0;523;7.458963909;0.98144262;8302.067989;45.8;ok
B;0;4;2;8;0;2031;618995.2516;0;32871.58555;389895.8337;-299.8460317;16678.58669;10719.87224;14657.14403;187343.6609;29098.24;0;0;4419.884811;3892.875487;0;0;524;0.392562855;0.981407137;8312.760298;45.8;ok
B;0;4;2;8;0;2032;582735.3492;0.022499999;27264.4182;361164.6144;-427.7025888;21074.83451;9481.561724;24077.58705;167364.4542;23708.16;0;0;4174.032612;3676.522203;0;0;494;0.392988646;0.982471614;7850.554815;45.1;ok
B;0;4;2;8;0;2033;587729.3192;4.55E-12;19955.05199;361906.7713;-386.3902411;10469.97478;8645.756284;32484.37505;174608.832;16256.77;0;0;4344.189031;3819.631888;0;0;514;7.461390916;0.981761963;8163.820919;44.9;ok
B;0;4;2;8;0;2034;555597.302;-9.83E-10;22879.00454;342272.4709;-379.8753145;21858.7841;13367.9315;22429.20853;156048.7823;19281.22;0;0;4286.56477;3775.55405;0;0;508;0.392789943;0.981974858;8062.118819;45.6;ok
B;0;4;2;8;0.25;2027;774555.1303;8.861875585;39665.14108;307638.395;-426.8025606;110238.8273;11739.85637;194514.0244;150850.8297;36618.73;0;0;3649.565259;3214.986629;0;0;432;0.393868613;0.984671533;6864.551888;128.3;ok
B;0;4;2;8;0.25;2028;703014.5078;3.908485199;14687.6812;388232.0184;-370.3094821;28749.04797;7889.26952;102831.4152;175683.0663;10821.03;0;0;4543.565128;4001.714357;0;0;539;0.392349959;0.980874899;8545.279485;93.3;ok
