charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
C;2;12;2;24;0.25;2042;1085818.557;7929.676205;32031.09264;989574.3257;-5.17E-15;87474.31167;8769.919994;0;0;28469.33948;2831.651665;55.01084745;955.8298649;851.2592056;577.3832781;238.9685697;37;1.198424574;0.998687145;1807.089071;163.5;ok
C;2;12;2;24;0.25;2043;973722.947;6662.606166;26442.70156;914042.529;0;52096.80332;7583.614757;0;0;22845.75237;2852.511321;74.29357827;941.3023271;838.4742674;619.3236727;236.1622221;37;1.198424574;0.998687145;1779.776594;153.9;ok
C;2;12;2;24;0.25;2044;924078.18;4750.255988;19129.4983;858725.6848;0.010937574;57631.29651;7721.187766;0;0;15614.84629;2788.150431;38.66377925;881.7456837;786.0669195;476.0202578;220.4364209;34;1.198552311;0.998793593;1667.812603;143.3;ok
C;2;12;2;24;0.5;2035;936144.2557;18372.07455;36279.82292;918810.0313;1.741849661;12290.43779;5042.044794;0;0;32597.94793;3050.296466;185.3386234;765.4240589;683.6998559;619.3509377;414.1895594;30;1.198722628;0.998935523;1449.123915;161.6;ok
C;2;12;2;24;0.5;2036;1104231.309;21279.0626;42154.43606;1079899.078;0.125767064;17793.87462;6538.230286;0;0;38430.69799;3037.495123;152.249172;854.8306077;762.3796867;679.775233;459.837237;33;1.198594891;0.998829075;1617.210294;171.5;ok
C;2;12;2;24;0.5;2037;468319.0171;8639.605901;17365.91727;450566.9881;0;16509.08685;1242.94207;0;0;13966.6224;3295.193527;4.13813728;116.3421077;112.5123528;67.69810007;58.43693527;4;1.199829684;0.99985807;228.8544605;141;ok
C;2;12;2;24;0.5;2038;835804.6071;20095.88313;39120.47997;776442.9367;11.60116273;56973.49827;2376.570935;0;0;34936.07448;2754.492555;298.1660602;1651.287073;1463.256867;1372.709894;993.9697654;64;1.197274939;0.997729116;3114.54394;167;ok
C;2;12;2;24;0.5;2039;333569.4072;7044.547758;14098.38283;321247.9902;0;11935.79297;385.6240437;0;0;10688.46305;3240.111866;4.019776275;184.6210564;172.5978277;114.1730848;101.5220489;7;1.199701946;0.999751622;357.2188841;140;ok
C;2;12;2;24;0.5;2040;628791.0472;15190.63452;29942.82088;618580.1027;3.531598013;8883.899986;1323.512932;0;0;26311.1826;3086.647325;137.5909151;633.5439583;567.6462447;559.7754822;391.7938356;25;1.198935523;0.999112936;1201.190203;150.2;ok
C;2;12;2;24;0.5;2041;698083.5585;14178.75965;28163.96269;691149.8704;103.9493389;3789.896663;3039.842062;0;0;24675.12622;3181.795811;36.96982876;373.814259;339.0812914;311.0632166;188.9786875;14;1.199403893;0.999503244;712.8955504;154.3;ok
C;2;12;2;24;0.5;2042;654502.0152;16140.40747;32189.75334;628669.2259;7.998960154;24107.61694;1717.173349;0;0;28768.68081;3142.222697;46.96090313;344.6541541;313.4264938;268.7286554;196.8820819;13;1.199446472;0.999538727;658.0806479;163.7;ok
C;2;12;2;24;0.5;2043;588638.2876;13523.30534;26693.87868;574174.312;0;12558.78826;1905.187363;0;0;23157.61584;3090.874078;94.53560193;522.5863158;470.0023192;459.2124423;274.2314333;20;1.199148418;0.999290349;992.588635;160.9;ok
C;2;12;2;24;0.5;2044;548555.6333;9747.033753;19304.90503;531761.229;-8.02E-15;13532.7437;3261.660565;0;0;15854.26939;3163.983972;17.85955652;347.8112184;316.2044453;297.1151107;194.3510654;13;1.199446472;0.999538727;664.0156637;147.2;ok
C;2;12;2;24;0.75;2035;478051.1957;27372.29263;36346.47342;464880.5921;4.89E-12;11269.00075;1901.602753;0;0;32532.90231;3112.221489;133.1110986;802.2725462;716.1311387;665.8969229;807.1035261;31;1.198680049;0.998900041;1518.403685;163;ok
C;2;12;2;24;0.75;2036;569629.0246;31726.26639;42212.59179;547765.0382;9.98E-14;18383.66694;3480.319451;0;0;38378.93573;3074.084273;109.440205;883.7058973;787.7924877;702.4307052;882.083367;34;1.198552311;0.998793593;1671.498385;183.6;ok
C;2;12;2;24;0.75;2037;227494.9914;13017.7324;17391.89227;223648.1154;0;2800.489542;1046.386408;0;0;14022.78313;3331.593395;0;39.10914407;44.54734482;22.72686737;29.33185805;1;1.199957421;0.999964517;83.6564889;125.6;ok
C;2;12;2;24;0.75;2038;428321.7882;29707.77384;39238.17617;394566.7645;-1.24E-14;32473.97557;1281.048086;0;0;34779.47327;2897.087078;207.547799;1779.537973;1576.119095;1552.937057;1927.005509;69;1.197062044;0.997551703;3355.657068;143.3;ok
C;2;12;2;24;0.75;2039;168057.6091;10568.31402;14104.77057;162428.0175;2.40E-13;5416.565412;213.0262069;0;0;10667.01752;3274.709954;5.915466223;175.415126;164.4966089;141.4609314;150.7906916;7;1.199701946;0.999751622;339.9117349;130.2;ok
C;2;12;2;24;0.75;2040;324233.4773;22594.15727;29961.52779;311081.7862;0;12791.24658;360.4445852;0;0;26213.59539;3114.954256;100.4967776;712.3960742;637.0398433;629.8403912;779.485264;28;1.198807786;0.999006488;1349.435917;131.3;ok
C;2;12;2;24;0.75;2041;351869.2295;21194.36405;28199.61601;349078.7193;10.32851839;2453.155477;327.02615;0;0;24651.29837;3193.351405;30.7339756;395.5112852;358.181229;338.0799831;357.2434664;15;1.199361314;0.999467762;753.6925142;136.1;ok
C;2;12;2;24;0.75;2042;326843.1355;24186.98169;32230.07813;316298.1594;0;9329.837732;1215.138407;0;0;28800.66652;3175.65495;32.1281888;295.4598719;270.1355251;238.1339116;318.9526372;11;1.19953163;0.999609692;565.595397;181.9;ok
C;2;12;2;24;0.75;2043;303108.7724;20117.20199;26718.61816;290978.2502;0;11663.16142;467.3608;0;0;23144.46732;3115.891947;69.49210754;514.0114692;462.461391;450.6119698;579.1031764;20;1.199148418;0.999290349;976.4728602;179.1;ok
C;2;12;2;24;0.75;2044;268277.9949;14585.40417;19351.23143;263777.9345;0;3047.395231;1452.665193;0;0;15887.71494;3151.316721;19.32966219;352.6169836;320.2560436;290.7237308;326.6730615;14;1.389365731;0.999503244;672.8730272;150.7;ok
C;2;12;2;24;1;2035;24490.10224;36290.11525;36481.45139;12496.73118;0;10121.3233;1872.047761;0;0;33222.73243;2958.147805;340.7803609;347.3448686;315.7947824;264.564823;1282.412958;13;1.199446472;0.999538727;663.139651;111.6;ok
C;2;12;2;24;1;2036;48798.47296;42100.72525;42396.31219;26096.0056;0;19340.21711;3362.250247;0;0;39079.9456;2891.383578;351.9366901;503.5196593;453.2276166;382.0402579;1377.074416;19;1.199190998;0.999325831;956.7472759;114.4;ok
C;2;12;2;24;1;2037;5636.561548;17362.95678;17394.32715;3452.36109;0;1107.52214;1076.678318;0;0;14022.98724;3339.969533;0;33.12025588;39.27712322;25.11411753;33.1288954;1;1.199957421;0.999964517;72.3973791;107;ok
C;2;12;2;24;1;2038;51803.37963;39139.58502;39446.44327;27695.10108;0;22155.32375;1952.954801;0;0;36306.93346;2622.752045;604.0088362;600.9704508;538.9831378;496.4955389;3040.120775;23;1.199020681;0.999183901;1139.953589;115.6;ok
C;2;12;2;24;1;2039;15905.07691;14056.13246;14129.51306;9746.755519;0;5966.61589;191.7054984;0;0;10786.79066;3256.461175;30.52672058;91.17083483;90.36167263;63.57911638;236.0071505;3;1.199872263;0.999893552;181.5325075;107;ok
C;2;12;2;24;1;2040;10315.77207;29932.66056;30014.26832;5035.068353;0;4941.680916;339.0227989;0;0;26893.29682;2940.40293;335.6860385;199.0125844;185.2616534;177.0948368;1232.196158;8;1.199659367;0.999716139;384.2742378;107.2;ok
C;2;12;2;24;1;2041;9416.516656;28163.677;28250.57867;6482.811495;0;2146.705852;786.9993094;0;0;24978.45102;3146.248255;120.2695084;144.1657793;136.9971838;129.1668603;571.7996786;5;1.199787105;0.999822587;281.1629632;109.6;ok
C;2;12;2;24;1;2042;17578.13683;32198.35962;32319.43747;6988.317765;0.02805;9305.243159;1284.547856;0;0;29055.97477;3124.951092;104.941734;164.0795658;154.520597;128.8632928;476.2194768;6;1.199744526;0.999787105;318.6001627;111.5;ok
C;2;12;2;24;1;2043;17039.89461;26687.41059;26755.60853;6095.744566;0;10632.08424;312.0658;0;0;23579.05918;3013.56701;204.2765936;176.1972026;165.1848364;145.2572523;907.6629615;7;1.199701946;0.999751622;341.382039;112.6;ok
C;2;12;2;24;1;2044;4870.737355;19350.01888;19363.56553;1651.49448;2.66E-09;1979.639944;1239.60293;0;0;16217.39721;3099.99077;122.2277541;48.56740656;52.87034135;38.24629453;532.750754;2;1.199914842;0.999929035;101.4377479;109.3;ok
C;2;12;4;48;0;2035;2322960.187;0;32238.12074;2176726.072;452.0805848;73821.36501;71960.66961;0;0;24604.43181;1226.308736;96.78123134;9314.160581;8216.669146;7255.542337;0;183;2.384416058;0.993506691;17530.82973;112.4;ok
C;2;12;4;48;0;2036;2691521.186;0;38310.27524;2499983.105;734.7865435;88412.93955;102390.3552;0;0;30364.85075;1213.326406;97.05460216;9759.873699;8608.910605;7705.455037;0;191;2.383734793;0.99322283;18368.7843;117.3;ok
C;2;12;4;48;0;2037;1416918.026;0;15192.1818;1266566.555;60.60175615;73604.24881;76686.62032;0;0;7667.835542;707.0631541;16.38355429;8911.725852;7862.581345;6287.196888;0;175;2.385097324;0.993790552;16774.3072;109.3;ok
C;2;12;4;48;0;2038;2086348.2;0;33999.81934;1849064.37;554.3300711;137144.3204;99585.17995;0;0;27242.98545;1345.878153;148.7242415;9356.210174;8253.634154;7519.576774;0;184;2.3843309;0.993471208;17609.84433;115.3;ok
C;2;12;4;48;0;2039;1049467.377;0;12149.44661;916088.6228;74.18434116;70581.73352;62722.83679;0;0;6162.284458;718.1678866;25.75551625;7105.860803;6273.419275;4535.204592;0;139;2.388163017;0.995067924;13379.28008;110;ok
C;2;12;4;48;0;2040;1769234.273;0;26019.73404;1572562.129;320.9479853;82789.81015;113561.386;0;0;18211.41889;938.533623;70.76586507;10146.52019;8949.16094;7857.812962;0;199;2.383053528;0.99293897;19095.68113;111.5;ok
C;2;12;4;48;0;2041;1948726.438;0;24992.92904;1774801.801;1571.629296;67035.98574;105317.022;0;0;15732.1423;834.131164;33.74518842;11344.70067;10003.57629;8931.060342;0;223;2.381009732;0.992087388;21348.27696;114.3;ok
C;2;12;4;48;0;2042;1742362.54;0;28583.07753;1553951.417;438.6834879;113097.9016;74874.53801;0;0;20036.94327;1118.981991;69.64840697;10376.48641;9151.507371;8300.007705;0;204;2.382627737;0.992761557;19527.99378;113.3;ok
C;2;12;4;48;0;2043;1629159.335;0;23490.71378;1477724.837;170.8770391;73087.93714;78175.68377;0;0;15399.00128;943.208287;56.47550912;9903.189036;8735.045369;7654.089278;0;194;2.383479319;0.993116383;18638.2344;110.5;ok
C;2;12;4;48;0;2044;1489115.536;0;17266.36806;1353663.795;355.2173443;73426.44665;61670.07708;0;0;10201.63608;841.8766763;23.59577082;8157.27809;7187.687712;5790.210901;0;160;14.07149639;0.99432279;15344.9658;112.5;ok
C;2;12;4;48;0.25;2035;1552523.431;9032.132856;36003.20456;1467142.6;-3.14E-15;72923.64523;12457.18506;0;0;32140.14304;2693.662569;177.696733;1442.770896;1289.898746;932.4219861;360.9991972;28;2.397615572;0.999006488;2732.669641;170.8;ok
C;2;12;4;48;0.25;2036;1776545.88;10525.13962;41895.99635;1691319.586;1.15E-09;71940.9691;13285.32488;0;0;38125.57941;2679.654901;166.8804216;1376.740367;1231.791423;858.4760196;344.3102944;27;2.39770073;0.999041971;2608.53179;174.2;ok
C;2;12;4;48;0.25;2037;845524.6729;4087.965747;17115.03091;754865.1236;5.75E-12;69041.31751;21618.23179;0;0;13595.14681;2728.768895;2.460683927;1044.222683;939.1785575;427.4765903;261.0556709;20;2.398296837;0.999290349;1983.401241;145.4;ok
C;2;12;4;48;0.25;2038;1365266.431;10030.83348;38607.3966;1236184.752;15.07486673;108277.6297;20788.97478;0;0;34571.68737;2481.398961;310.6884415;2024.150602;1801.506396;1485.002211;514.0929718;39;2.396678832;0.99861618;3825.656998;176;ok
C;2;12;4;48;0.25;2039;620315.7046;3343.260589;13957.54801;546334.8852;0;65627.28645;8353.533007;0;0;10446.86316;2769.799539;16.26080108;919.0881215;829.060143;390.5688477;229.7743143;18;2.398467153;0.999361314;1748.148265;150.7;ok
C;2;12;4;48;0.25;2040;1072099.003;7472.607807;29525.16806;992486.8014;0;64813.0803;14799.12108;0;0;25799.70658;2769.021245;130.9014057;1261.23211;1130.142568;863.1480446;318.606372;24;2.397956204;0.999148418;2391.374678;171.4;ok
C;2;12;4;48;0.25;2041;1186448.969;6904.896382;27876.56371;1106088.442;-2.51E-16;63582.73418;16777.79287;0;0;24198.42178;2825.324113;45.02642078;1115.891153;999.1947146;704.7250047;278.9727884;22;5.651580187;0.999219384;2115.085868;177.2;ok
C;2;12;4;48;0.25;2042;1096560.729;7916.283678;31960.53157;995559.9531;1.32E-12;92856.34559;8144.430476;0;0;28353.22712;2811.93464;58.96548264;1009.400384;908.5347037;615.1914072;252.3610963;19;2.398381995;0.999325831;1917.935088;175.7;ok
C;2;12;4;48;0.25;2043;989385.8029;6640.961757;26399.9517;924217.5963;0;56676.70111;8491.505486;0;0;22762.90639;2806.251945;87.79404352;1016.377135;914.6722204;661.6395699;257.8066311;20;2.398296837;0.999290349;1931.049356;165.6;ok
C;2;12;4;48;0.25;2044;951180.7562;4711.524624;19119.10976;878060.0971;0;62776.12685;10344.53222;0;0;15555.37063;2711.741974;49.70573048;1032.500879;928.8621016;561.4089478;259.1677854;20;2.398296837;0.999290349;1961.362981;153.9;ok
C;2;12;4;48;0.5;2035;939464.8898;18358.09841;36277.86394;920798.1118;24.66050194;12396.17678;6245.940696;0;0;32517.65451;3085.087748;190.296447;816.6844621;738.9427527;710.3604459;428.1656996;16;2.39863747;0.999432279;1555.627215;175.4;ok
C;2;12;4;48;0.5;2036;1111192.24;21259.75879;42187.33088;1083575.261;4.706648276;19244.40768;8367.864575;0;0;38385.03697;3095.932443;158.8490268;891.964977;805.189441;781.9467773;479.1410441;17;2.398552311;0.999396796;1697.154418;181.8;ok
C;2;12;4;48;0.5;2037;469799.1994;8640.642269;17376.9754;451856.5551;0;17249.16889;693.4754146;0;0;13963.52917;3297.8733;0.832292539;114.0845442;120.6569949;64.81446552;57.40056687;2;2.399829684;0.999929035;234.7415391;149;ok
C;2;12;4;48;0.5;2038;852997.5862;20059.86553;39170.35524;787534.5504;19.09362959;57918.53566;7525.406516;0;0;34746.18488;2802.328109;319.8504348;1957.215045;1742.595832;1748.157795;1029.987368;38;2.39676399;0.998651663;3699.810877;176.3;ok
C;2;12;4;48;0.5;2039;338519.7745;7040.674793;14138.15054;326461.3633;0;11659.14938;399.2618509;0;0;10703.06929;3239.121548;19.98190802;204.7259931;200.42147;149.2498346;105.3950144;4;2.399659367;0.99985807;405.1474631;154.3;ok
C;2;12;4;48;0.5;2040;629803.6107;15185.06782;29951.56392;620059.4895;38.84933548;8385.671218;1319.60062;0;0;26241.73555;3088.584327;187.8593858;709.2387288;644.3920099;687.6757254;397.3605421;14;2.398807786;0.999503244;1353.630739;162.6;ok
C;2;12;4;48;0.5;2041;701583.6978;14160.02707;28180.16354;692359.7651;-1.04E-14;4453.228602;4770.704066;0;0;24718.29899;3201.904081;36.99061973;321.8752907;303.4619573;279.2533087;207.7112668;6;2.451936427;0.999787105;625.3372479;164.5;ok
C;2;12;4;48;0.5;2042;659325.9539;16127.44;32221.86501;632592.0259;-1.28E-16;25003.2815;1730.646562;0;0;28799.72967;3141.68895;59.83071779;337.1710025;316.9725965;273.5815711;209.849554;6;2.399489051;0.999787105;654.143599;178.7;ok
C;2;12;4;48;0.5;2043;593504.1461;13507.1083;26682.57127;574731.4244;0;15046.5113;3726.210433;0;0;23128.96085;3096.194892;118.2505072;561.2376004;514.1474769;526.8994458;290.4284729;11;2.39906326;0.999609692;1075.385077;165.4;ok
C;2;12;4;48;0.5;2044;553304.5251;9717.012636;19282.79323;529728.2712;26.8681183;13099.97258;10449.41324;0;0;15849.61363;3153.336843;23.77116328;393.4056485;366.4581912;337.9740186;224.3721817;7;2.399403893;0.999751622;759.8638397;171.3;ok
C;2;12;4;48;0.75;2035;479825.0681;27374.38976;36380.66309;468701.5042;0;9047.045612;2076.518324;0;0;32501.98339;3127.867025;142.2235101;852.5706721;770.5242306;740.9529964;805.0064015;16;2.39863747;0.999432279;1623.094903;183.4;ok
C;2;12;4;48;0.75;2036;579829.712;31720.59372;42292.97645;557497.9497;0.344342519;17748.2589;4583.159142;0;0;38397.2277;3053.596531;141.775197;978.5961965;881.4269864;809.168254;887.7560363;19;2.398381995;0.999325831;1860.023183;185;ok
C;2;12;4;48;0.75;2037;228600.0577;13017.75568;17404.89954;225419.8075;0;2757.249154;423.0010338;0;0;14021.49851;3332.784878;0;38.89059769;54.48632205;23.69980418;29.30857327;0;2.4;1;93.37691974;151.4;ok
C;2;12;4;48;0.75;2038;438075.5375;29738.4141;39279.54599;399517.6845;0;37016.05634;1541.796642;0;0;34694.25698;2855.14651;249.8136915;1963.238299;1747.904934;1736.962707;1896.365241;38;2.39676399;0.998651663;3711.143232;178.6;ok
C;2;12;4;48;0.75;2039;179094.4931;10560.34035;14167.53768;171229.9095;0;7300.06291;564.5207652;0;0;10701.03007;3273.272759;6.523000592;201.1563961;197.2803046;166.3725412;158.7643589;4;2.399659367;0.99985807;398.4367007;157.7;ok
C;2;12;4;48;0.75;2040;329158.3619;22602.27711;29971.74996;312147.5138;0;16487.27287;523.5751904;0;0;26195.3898;3095.693476;121.6887877;756.7837898;686.2323311;676.1593374;771.3654249;15;2.398722628;0.999467762;1443.016121;162;ok
C;2;12;4;48;0.75;2041;354054.4768;21199.06232;28203.61244;349095.5052;0;3661.001132;1297.970486;0;0;24633.96877;3196.633154;38.03613866;413.7184069;384.3347942;366.8710174;352.545192;8;2.399318735;0.999716139;798.0532011;169.1;ok
C;2;12;4;48;0.75;2042;325267.4748;24200.34614;32241.57316;316788.9042;0;7271.018522;1207.552057;0;0;28773.13856;3163.082086;45.08537008;345.112123;323.9603927;288.1704799;305.5881867;6;2.399489051;0.999787105;669.0725157;179.9;ok
C;2;12;4;48;0.75;2043;307989.7498;20130.71468;26732.46871;293180.5814;0;14063.7353;745.43315;0;0;23098.67052;3096.991364;78.06136439;595.1483729;543.9918281;521.4175473;565.5904876;11;2.39906326;0.999609692;1139.140201;174.6;ok
C;2;12;4;48;0.75;2044;270431.7998;14589.70841;19359.5386;264814.1599;0;3088.388962;2529.25096;0;0;15864.95098;3165.64996;23.78898274;366.1898307;342.5096471;323.0891371;322.3688219;7;2.399403893;0.999751622;708.6994778;157;ok
C;2;12;4;48;1;2035;30656.92018;36290.01232;36537.42468;16757.28814;0.404929649;11487.91122;2411.315888;0;0;33247.82713;2953.250534;330.3603249;383.2140095;357.4900625;285.1166574;1282.515891;7;2.399403893;0.999751622;740.704072;116.8;ok
C;2;12;4;48;1;2036;65676.06985;42100.1578;42491.5141;35334.71998;0.593747379;25782.10186;4558.654258;0;0;38974.60523;2935.268788;279.2420393;681.7326927;620.1852408;531.4438501;1377.641868;13;2.398892944;0.999538727;1301.917933;120.8;ok
C;2;12;4;48;1;2037;7220.125209;17362.95678;17401.11627;4476.946587;0;1168.056495;1575.122127;0;0;14021.30102;3341.655756;0;33.12025588;49.40842126;26.80033994;33.1288954;0;2.4;1;82.52867714;116.2;ok
C;2;12;4;48;1;2038;77428.60884;39139.73457;39550.67194;35730.99151;1.399342277;39416.12255;2280.095433;0;0;36117.6943;2669.829102;515.2577821;877.6862616;792.6199958;731.5373522;3039.97122;17;2.398552311;0.999396796;1670.306257;124.9;ok
C;2;12;4;48;1;2039;24659.97164;14056.04425;14177.92034;16832.71096;0;7390.84051;436.4201704;0;0;10772.35682;3266.193509;24.38353725;141.3776355;144.6749153;117.3750679;236.095362;2;2.399829684;0.999929035;286.0525508;114.4;ok
C;2;12;4;48;1;2040;18501.61477;29932.59512;30023.04041;6045.894444;0;12061.15965;394.5606739;0;0;26744.81826;3002.740039;251.7979723;296.301476;281.0067998;252.8327714;1232.261596;6;2.399489051;0.999787105;577.3082758;117.1;ok
C;2;12;4;48;1;2041;12484.67827;28163.677;28287.39856;7530.741269;0;3143.123892;1810.813109;0;0;24962.60816;3151.339886;104.2406516;200.2407037;196.4744153;174.3045587;571.7996786;4;2.399659367;0.99985807;396.715119;115.7;ok
C;2;12;4;48;1;2042;23073.05331;32198.32712;32375.04684;9641.375814;0.028475;11882.47849;1549.170535;0;0;29024.69275;3141.376309;59.81085865;240.8975201;232.2509758;176.9755883;476.2519768;4;2.399659367;0.99985807;473.1484959;121.2;ok
C;2;12;4;48;1;2043;26013.39201;26687.36059;26793.40857;8301.820891;0;17059.82064;651.750475;0;0;23475.99199;3045.991703;154.451257;291.1996617;276.5148796;242.8590676;907.7129615;5;2.399574209;0.999822587;567.7145414;113.6;ok
C;2;12;4;48;1;2044;7075.047884;19350.46227;19365.90077;1991.440591;0;2596.955933;2486.65136;0;0;16210.72657;3103.357781;120.7402246;50.73387621;64.90840715;42.29224569;532.3073663;1;2.399914842;0.999964517;115.6422834;111.8;ok
C;4;0;2;0;0;2035;1942185.976;0;37579.98438;1942185.976;0;0;0;0;0;31702.25518;5877.729203;885.6872195;0;0;0;0;0;0;1;0;97.2;ok
C;4;0;2;0;0;2036;2237941.521;0;43711.55815;2237941.521;0;0;0;0;0;37858.52193;5853.036223;876.5631168;0;0;0;0;0;0;1;0;96.3;ok
C;4;0;2;0;0;2037;975710.2511;0;19853.34771;975710.2511;0;0;0;0;0;13537.28804;6316.05967;379.8916736;0;0;0;0;0;0;1;0;96.8;ok
C;4;0;2;0;0;2038;1643168.91;0;40247.81727;1643168.91;0;0;0;0;0;34742.39525;5505.422022;1157.049564;0;0;0;0;0;0;1;0;98.4;ok
C;4;0;2;0;0;2039;706137.2954;0;16623.07524;706137.2954;0;0;0;0;0;10380.1315;6242.943748;386.2154804;0;0;0;0;0;0;1;0;98.1;ok
C;4;0;2;0;0;2040;1324009.701;0;32101.19997;1324009.701;0;0;0;0;0;26238.1243;5863.075666;732.9377662;0;0;0;0;0;0;1;0;96.1;ok
C;4;0;2;0;0;2041;1468258.565;0;30579.96216;1468258.565;0;0;0;0;0;24496.09628;6083.865876;479.1674892;0;0;0;0;0;0;1;0;97.9;ok
C;4;0;2;0;0;2042;1330069.455;0;34322.25516;1330069.455;0;0;0;0;0;28337.75109;5984.504068;545.7141306;0;0;0;0;0;0;1;0;97.7;ok
C;4;0;2;0;0;2043;1227588.431;0;28867.98859;1227588.431;0;0;0;0;0;22921.0132;5946.975395;550.591713;0;0;0;0;0;0;1;0;96.5;ok
C;4;0;2;0;0;2044;1153604.309;0;22031.07863;1153604.309;0;0;0;0;0;15866.92044;6164.158194;300.9210782;0;0;0;0;0;0;1;0;101.3;ok
C;4;0;2;0;0.25;2035;1455125.464;9717.226947;38868.90779;1455125.464;0;0;0;0;0;32833.94993;6034.957856;728.4585665;0;0;0;521.3321589;0;0;1;0;99.6;ok
C;4;0;2;0;0.25;2036;1677423.779;11179.36022;44717.44087;1677423.779;0;0;0;0;0;38703.08152;6014.359355;715.2399854;0;0;0;531.2896167;0;0;1;0;100.5;ok
C;4;0;2;0;0.25;2037;731309.5951;5100.083095;20400.33238;731309.5951;0;0;0;0;0;13894.60578;6505.726598;190.2247457;0;0;0;85.93224122;0;0;1;0;100.6;ok
C;4;0;2;0;0.25;2038;1231704.582;10337.23571;41348.94286;1231704.582;0;0;0;0;0;35692.83243;5656.110431;1006.361156;0;0;0;1040.499683;0;0;1;0;100.5;ok
C;4;0;2;0;0.25;2039;529315.3258;4287.214645;17148.85858;529315.3258;0;0;0;0;0;10676.17003;6472.688548;156.4706802;0;0;0;114.4651623;0;0;1;0;101.5;ok
C;4;0;2;0;0.25;2040;992740.8011;8164.626073;32658.50429;992740.8011;0;0;0;0;0;26610.07912;6048.425174;547.5882587;0;0;0;451.0897848;0;0;1;0;103.9;ok
C;4;0;2;0;0.25;2041;1101012.117;7776.938253;31107.75301;1101012.117;0;0;0;0;0;24804.35069;6303.402318;259.6310477;0;0;0;227.3100882;0;0;1;0;101.8;ok
C;4;0;2;0;0.25;2042;997327.7858;8756.157312;35024.62925;997327.7858;0;0;0;0;0;28827.54573;6197.08352;333.1346783;0;0;0;228.7647373;0;0;1;0;92.9;ok
C;4;0;2;0;0.25;2043;920477.5469;7380.603587;29522.41435;920477.5469;0;0;0;0;0;23380.09974;6142.314606;355.2525016;0;0;0;330.3606894;0;0;1;0;73.5;ok
C;4;0;2;0;0.25;2044;865136.0193;5596.688017;22386.75207;865136.0193;0;0;0;0;0;16076.55533;6310.196738;154.882534;0;0;0;182.1393011;0;0;1;0;73.5;ok
C;4;0;2;0;0.5;2035;970083.6424;19434.45389;38868.90779;970083.6424;0;0;0;0;0;32833.94993;6034.957856;728.4585665;0;0;0;1042.664318;0;0;1;0;75.6;ok
C;4;0;2;0;0.5;2036;1118282.52;22358.72044;44717.44087;1118282.52;0;0;0;0;0;38703.08152;6014.359355;715.2399854;0;0;0;1062.579233;0;0;1;0;74.1;ok
C;4;0;2;0;0.5;2037;487539.73;10200.16619;20400.33238;487539.73;0;0;0;0;0;13894.60578;6505.726598;190.2247457;0;0;0;171.8644824;0;0;1;0;77.2;ok
C;4;0;2;0;0.5;2038;821136.3878;20674.47143;41348.94286;821136.3878;0;0;0;0;0;35692.83243;5656.110431;1006.361156;0;0;0;2080.999365;0;0;1;0;73.9;ok
C;4;0;2;0;0.5;2039;352876.8839;8574.42929;17148.85858;352876.8839;0;0;0;0;0;10676.17003;6472.688548;156.4706802;0;0;0;228.9303246;0;0;1;0;74.1;ok
C;4;0;2;0;0.5;2040;661827.2008;16329.25215;32658.50429;661827.2008;0;0;0;0;0;26610.07912;6048.425174;547.5882587;0;0;0;902.1795697;0;0;1;0;81.6;ok
C;4;0;2;0;0.5;2041;734008.078;15553.87651;31107.75301;734008.078;0;0;0;0;0;24804.35069;6303.402318;259.6310477;0;0;0;454.6201765;0;0;1;0;94.1;ok
C;4;0;2;0;0.5;2042;664885.1905;17512.31462;35024.62925;664885.1905;0;0;0;0;0;28827.54573;6197.08352;333.1346783;0;0;0;457.5294745;0;0;1;0;92.4;ok
C;4;0;2;0;0.5;2043;613651.6979;14761.20717;29522.41435;613651.6979;0;0;0;0;0;23380.09974;6142.314606;355.2525016;0;0;0;660.7213788;0;0;1;0;93.6;ok
C;4;0;2;0;0.5;2044;576757.3462;11193.37603;22386.75207;576757.3462;0;0;0;0;0;16076.55533;6310.196738;154.882534;0;0;0;364.2786022;0;0;1;0;94.8;ok
C;4;0;2;0;0.75;2035;485041.8212;29151.68084;38868.90779;485041.8212;0;0;0;0;0;32833.94993;6034.957856;728.4585665;0;0;0;1563.996477;0;0;1;0;94;ok
C;4;0;2;0;0.75;2036;559141.2598;33538.08065;44717.44087;559141.2598;0;0;0;0;0;38703.08152;6014.359355;715.2399854;0;0;0;1593.86885;0;0;1;0;92.1;ok
C;4;0;2;0;0.75;2037;243769.865;15300.24928;20400.33238;243769.865;0;0;0;0;0;13894.60578;6505.726598;190.2247457;0;0;0;257.7967237;0;0;1;0;92.7;ok
