charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
A;2;2;2;4;0.75;2030;32315.92127;2478.519738;28365.44537;30432.20254;0;1823.316237;60.4025;0;0;25035.85;3303.699033;131.6367799;32.19818858;26.64633559;0;122.1307633;7;3.799056164;0.999751622;58.84452416;49.7;ok
A;2;2;2;4;0.75;2031;40239.79156;2456.26365;32410.42166;38403.18285;0;1783.588707;53.02;0;0;29098.24;3271.518498;133.2520995;45.4257337;41.66315777;0;131.3835981;10;0.199929035;0.999645174;87.08889147;48.7;ok
A;2;2;2;4;0.75;2032;31760.32317;2360.735873;26869.77315;29267.86586;0;2492.457314;0;0;0;23708.16;3145.709742;271.0822218;16.15338529;15.9034089;0;213.9731386;4;0.199971614;0.99985807;32.0567942;50.9;ok
A;2;2;2;4;0.75;2033;30230.66672;2451.369318;19533.30341;28889.82169;0;1340.845029;0;0;0;16256.77;3268.492424;136.2320414;11.05615688;8.040988206;0;110.4661487;2;3.799730333;0.999929035;19.09714508;47.7;ok
A;2;2;2;4;0.75;2034;26401.0952;2417.121166;22508.74877;25096.03486;0;1305.060333;0;0;0;19281.22;3220.559687;172.1414294;6.000602836;6.969080169;0;131.905124;1;0.199992903;0.999964517;12.969683;52.5;ok
A;2;2;2;4;1;2027;141067.4957;2564.267994;39305.38372;12750.52218;0;126090.7703;2226.203174;0;0;36618.73;2562.817688;793.8537037;163.4001164;145.4794268;0;955.8035146;38;0.199730333;0.998651663;308.8795432;44.7;ok
A;2;2;2;4;1;2028;34745.77994;3371.123844;14249.94968;5490.461416;0;28733.05704;522.2614895;0;0;10821.03;3370.90521;61.54284605;70.02309528;63.30863387;0;131.347307;16;0.199886456;0.999432279;133.3317292;41.9;ok
A;2;2;2;4;1;2029;12647.54684;3080.158462;30126.6909;2453.298704;0.500681302;9776.64607;417.1013879;0;0;27009.05;3078.54718;359.8791423;46.53247309;42.63643605;0;404.8003331;11;0.199921938;0.999609692;89.16890914;39.2;ok
A;2;2;2;4;1;2030;3697.036807;3304.671485;28366.44866;1856.133509;0;1840.903298;0;0;0;25035.85;3303.601052;131.335592;32.59735723;26.997604;0;162.8625162;7;3.799056164;0.999751622;59.59496123;42.1;ok
A;2;2;2;4;1;2031;5713.546866;3274.143275;32412.4698;3861.409285;0;1820.290082;31.8475;0;0;29098.24;3274.12901;132.1328519;43.93446898;40.35078809;0;176.0530564;10;0.199929035;0.999645174;84.28525708;42.4;ok
A;2;2;2;4;1;2032;4317.233929;3147.163309;26871.34842;1857.053292;0;2460.180636;0;0;0;23708.16;3147.163309;269.4903591;16.29168133;16.02510942;0;285.7820404;4;0.199971614;0.99985807;32.31679075;40.5;ok
A;2;2;2;4;1;2033;2080.317416;3268.973504;19534.59397;870.4647981;0;1209.852618;0;0;0;16256.77;3268.973504;134.8312318;11.97588743;8.850470922;0;146.8071192;2;3.799730333;0.999929035;20.82635835;41.9;ok
A;2;2;2;4;1;2034;2022.760245;3222.261088;22510.81898;671.5417673;0;1351.218478;0;0;0;19281.22;3222.261088;170.0209292;6.419702817;7.337888152;0;176.440632;1;0.199992903;0.999964517;13.75759097;41.1;ok
A;2;2;4;8;0;2027;357828.8912;0;38827.2909;184790.5776;1.395266568;144626.7606;28410.15782;0;0;36618.73;1188.767423;801.4064041;1529.897682;1349.677242;0;0;180;0.397445255;0.993613139;2879.574923;42.7;ok
A;2;2;4;8;0;2028;311911.7057;0;13730.11317;245905.4897;7.042919483;48333.71122;17665.46191;0;0;10821.03;1282.195201;125.5843255;2094.691624;1846.703128;0;0;247;0.396494323;0.991235807;3941.394752;43.6;ok
A;2;2;4;8;0;2029;280281.3525;0;29724.37144;240860.2349;19.2749248;26103.92209;13297.92056;0;0;27009.05;1078.995254;378.3229541;2027.640587;1787.698925;0;0;239;0.396607867;0.991519667;3815.339512;41.9;ok
A;2;2;4;8;0;2030;287410.247;0;27925.09828;259537.577;96.20011979;14456.84368;13319.62622;0;0;25035.85;1095.77175;149.1477678;2222.614484;1953.62597;0;0;262;6.420703396;0.990703569;4176.240454;39.7;ok
A;2;2;4;8;0;2031;299350.3563;0;31996.39033;273310.0881;7.608842612;9970.148435;16062.51095;0;0;29098.24;1138.175584;122.6899311;2189.330816;1929.987259;0;0;258;0.3963382;0.990845499;4119.318075;40.1;ok
